jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;r000000;r002000nu;sex;r004000;r005000;r006000;R007000;epinc;epinc10;epinc4;epinc5;epinc3;activity;wi;jobless;arose;deprived4;povmd60
2019;5969300;596930001;6633;2;663302;1438,95876;59;2;1959;2; ; ;1;5;22277,5;4;2;2;2;-9;3;0;0;0;0
2019;5969300;596930002;6633;1;663301;1438,95876;63;2;1955;1; ; ;2;4;22277,5;4;2;2;2;3;-1;-3;0;0;0
2019;5969300;596930003;6633;3;663303;1438,95876;35;2;1983;1;1;2; ;1;22277,5;4;2;2;2;1;3;0;0;0;0
2019;5970200;597020001;5151;1;515101;380,00072;80;1;1938;1; ; ;2;4;25029,66;5;2;3;2;3;-1;-3;0;0;0
2019;5970200;597020002;5151;2;515102;380,00072;75;1;1943;2; ; ;1;4;25029,66;5;2;3;2;3;-1;-3;0;0;0
2019;5970400;597040001;4197;1;419701;450,52765;43;1;1975;2; ; ;2;3;25918,8285714286;6;3;3;2;2;3;0;0;0;0
2019;5970400;597040002;4197;2;419702;450,52765;38;1;1980;1; ; ;1;1;25918,8285714286;6;3;3;2;1;3;0;0;0;0
2019;5970400;597040003;4197;3;419703;450,52765;2;1;2016;2;2;1; ;-3;25918,8285714286;6;3;3;2; ;3;0;0;0;0
2019;5970400;597040004;4197;4;419704;450,52765;0;1;2018;2;2;1; ;-3;25918,8285714286;6;3;3;2; ;3;0;0;0;0
2019;5970500;597050001;6176;1;617601;854,54414;29;1;1989;2; ; ;2;5;16561,1916666667;2;1;1;1;4;3;0;0;0;0
2019;5970500;597050002;6176;2;617602;854,54414;27;1;1991;1; ; ;1;1;16561,1916666667;2;1;1;1;1;3;0;0;0;0
2019;5970500;597050003;6176;3;617603;854,54414;11;1;2007;2;2;1; ;-3;16561,1916666667;2;1;1;1; ;3;0;0;0;0
2019;5970500;597050004;6176;4;617604;854,54414;7;1;2011;2;2;1; ;-3;16561,1916666667;2;1;1;1; ;3;0;0;0;0
2019;5970500;597050005;6176;5;617605;854,54414;0;1;2018;2;2;1; ;-3;16561,1916666667;2;1;1;1; ;3;0;0;0;0
2019;5970600;597060001;4503;1;450301;437,08486;77;1;1941;2; ; ; ;5;15686,16;2;1;1;1;-9;-1;-3;1;1;0
2019;5970800;597080001;8508;1;850801;294,77829;24;1;1994;2; ; ; ;1;12233,575;1;1;1;1;-9;1;1;1;0;1
2019;5970800;597080002;8508;2;850802;294,77829;8;1;2010;1; ;1; ;-3;12233,575;1;1;1;1; ;1;1;1;0;1
2019;5970800;597080003;8508;3;850803;294,77829;0;1;2018;1; ;1; ;-3;12233,575;1;1;1;1; ;1;1;1;0;1
2019;5971100;597110001;7756;1;775601;493,91827;20;1;1998;1; ; ; ;5;2755,96;1;1;1;1;1;-1;-3;1;0;1
2019;5971200;597120001;1335;1;133501;403,38523;64;1;1954;1; ; ; ;2;12000;1;1;1;1;1;-1;-3;1;0;1
2019;5971300;597130001;7274;1;727401;461,78483;67;1;1951;2; ; ; ;4;3677,68;1;1;1;1;3;-1;-3;1;0;1
2019;5971400;597140001;2272;1;227201;543,27174;63;1;1955;1; ; ;2;2;13753,675;2;1;1;1;1;-1;-3;1;0;1
2019;5971400;597140002;2272;2;227202;543,27174;53;1;1965;2; ; ;1;1;13753,675;2;1;1;1;1;3;0;1;0;1
2019;5971400;597140003;2272;3;227203;543,27174;17;1;2001;1;1;2; ;5;13753,675;2;1;1;1; ;3;0;1;0;1
2019;5971800;597180001;3158;2;315802;380,00072;71;2;1947;2; ; ;1;4;22936,12;5;2;3;2;3;-1;-3;0;0;0
2019;5971800;597180002;3158;1;315801;380,00072;73;2;1945;1; ; ;2;4;22936,12;5;2;3;2;3;-1;-3;0;0;0
2019;5971900;597190001;1053;1;105301;547,88993;54;1;1964;1; ; ; ;4;11451,3;1;1;1;1;3;1;1;1;0;1
2019;5972300;597230001;42;2;4202;315,27371;62;2;1956;2; ; ;1;4;33901,72;8;3;4;2;3;-1;-3;0;0;0
2019;5972300;597230002;42;1;4201;315,27371;67;2;1951;1; ; ;2;4;33901,72;8;3;4;2;3;-1;-3;0;0;0
2019;5972500;597250001;1400;1;140001;482,51196;27;1;1991;1; ; ;2;1;18969,8523809524;3;2;2;2;1;3;0;0;0;0
2019;5972500;597250002;1400;2;140002;482,51196;25;1;1993;2; ; ;1;1;18969,8523809524;3;2;2;2;1;3;0;0;0;0
2019;5972500;597250003;1400;3;140003;482,51196;4;1;2014;1;1;2; ;-3;18969,8523809524;3;2;2;2; ;3;0;0;0;0
2019;5972500;597250004;1400;4;140004;482,51196;0;1;2018;2;1;2; ;-3;18969,8523809524;3;2;2;2; ;3;0;0;0;0
2019;5972800;597280001;79;2;7902;228,57157;59;2;1959;2; ; ;1;1;31413,2733333333;7;3;4;2;1;3;0;0;0;0
2019;5972800;597280002;79;1;7901;228,57157;72;2;1946;1; ; ;2;4;31413,2733333333;7;3;4;2;3;-1;-3;0;0;0
2019;5972900;597290001;7114;1;711401;896,65902;30;1;1988;2; ; ; ;2;27979,02;6;3;3;2;1;3;0;0;0;0
2019;5973300;597330001;6184;1;618401;444,83298;80;1;1938;2; ; ; ;4;20307,28;3;2;2;2;3;-1;-3;0;0;0
2019;5973400;597340001;1300;1;130001;1026,01236;28;1;1990;1; ; ; ;2;25354,22;5;2;3;2;1;3;0;0;0;0
2019;5973500;597350001;1795;1;179501;1884,48925;48;1;1970;2; ; ;2;2;18649,9633333333;3;1;2;2;1;3;0;0;0;0
2019;5973500;597350002;1795;2;179502;1884,48925;47;1;1971;1; ; ;1;2;18649,9633333333;3;1;2;2;1;3;0;0;0;0
2019;5973500;597350003;1795;3;179503;1884,48925;26;1;1992;1;2;1; ;1;18649,9633333333;3;1;2;2;1;3;0;0;0;0
2019;5973500;597350004;1795;4;179504;1884,48925;23;1;1995;1;2;1; ;1;18649,9633333333;3;1;2;2;1;3;0;0;0;0
2019;5973500;597350005;1795;5;179505;1884,48925;20;1;1998;1;2;1; ;5;18649,9633333333;3;1;2;2;1;3;0;0;0;0
2019;5973700;597370001;3074;1;307401;1157,41356;26;1;1992;1; ; ; ;1;31514;7;3;4;2;1;3;0;0;0;0
2019;5973800;597380001;8560;1;856001;229,67703;53;1;1965;2; ; ; ;3;17504,46;3;1;2;2;1;3;0;0;0;0
2019;5973900;597390001;3479;1;347901;632,31432;64;1;1954;1; ; ;2;4;16554,5066666667;2;1;1;1;3;-1;-3;0;0;0
2019;5973900;597390002;3479;2;347902;632,31432;60;1;1958;2; ; ;1;5;16554,5066666667;2;1;1;1;-9;-1;-3;0;0;0
2019;5974000;597400001;5026;1;502601;528,16832;78;1;1940;1; ; ;2;4;15741,7066666667;2;1;1;1;3;-1;-3;0;0;0
2019;5974000;597400002;5026;2;502602;528,16832;63;1;1955;2; ; ;1;4;15741,7066666667;2;1;1;1;3;-1;-3;0;0;0
2019;5974100;597410001;8362;1;836201;931,54428;44;1;1974;1; ; ; ;1;17744,05;3;1;2;2;1;3;0;0;0;0
2019;5974300;597430001;4340;2;434002;541,1735;77;2;1941;2; ; ;1;4;18987,14;3;2;2;2;-9;-1;-3;0;0;0
2019;5974300;597430002;4340;1;434001;541,1735;80;2;1938;1; ; ;2;5;18987,14;3;2;2;2;3;-1;-3;0;0;0
2019;5974500;597450001;6624;1;662401;1571,56748;26;1;1992;1; ; ; ;1;24399,98;5;2;3;2;1;3;0;0;0;0
2019;5974900;597490001;8438;1;843801;412,0834;52;1;1966;1; ; ; ;4;22648,26;4;2;2;2;3;1;1;1;0;0
2019;5975300;597530001;2488;1;248801;503,68426;35;1;1983;1; ; ;2;1;31736,7285714286;7;3;4;2;1;3;0;0;0;0
2019;5975300;597530002;2488;2;248802;503,68426;33;1;1985;2; ; ;1;1;31736,7285714286;7;3;4;2;1;3;0;0;0;0
2019;5975300;597530003;2488;3;248803;503,68426;6;1;2012;2;1;2; ;-3;31736,7285714286;7;3;4;2; ;3;0;0;0;0
2019;5975300;597530004;2488;4;248804;503,68426;2;1;2016;2;1;2; ;-3;31736,7285714286;7;3;4;2; ;3;0;0;0;0
2019;5975400;597540001;3622;2;362202;624,08176;46;2;1972;1; ; ;1;1;27748,855;6;3;3;2;1;3;0;0;0;0
2019;5975400;597540002;3622;1;362201;624,08176;48;2;1970;2; ; ;2;1;27748,855;6;3;3;2;1;3;0;0;0;0
2019;5975400;597540003;3622;3;362203;624,08176;23;2;1995;2;2;1; ;5;27748,855;6;3;3;2;4;3;0;0;0;0
2019;5975500;597550001;3767;2;376702;530,35276;33;2;1985;2; ; ;1;1;32186,6611111111;8;3;4;2;1;3;0;0;0;0
2019;5975500;597550002;3767;1;376701;530,35276;34;2;1984;1; ; ;2;1;32186,6611111111;8;3;4;2;1;3;0;0;0;0
2019;5975500;597550003;3767;3;376703;530,35276;0;2;2018;2;1;2; ;-3;32186,6611111111;8;3;4;2; ;3;0;0;0;0
2019;5975600;597560001;2593;1;259301;290,6023;70;1;1948;1; ; ; ;4;68059,4;10;4;5;3;3;-1;-3;0;0;0
2019;5975700;597570001;2053;1;205301;359,87712;75;1;1943;2; ; ; ;4;28788,38;7;3;4;2;3;-1;-3;0;0;0
2019;5975900;597590001;3413;1;341301;279,49708;48;1;1970;2; ; ; ;1;22156,35;4;2;2;2;1;3;0;0;0;0
2019;5976100;597610001;5835;1;583501;607,55084;70;1;1948;1; ; ;2;4;38463,8733333333;9;4;5;3;3;-1;-3;0;0;0
2019;5976100;597610002;5835;2;583502;607,55084;60;1;1958;2; ; ;1;4;38463,8733333333;9;4;5;3;3;-1;-3;0;0;0
2019;5976300;597630001;4695;1;469501;383,41967;80;1;1938;2; ; ; ;4;16205,9;2;1;1;1;3;-1;-3;0;0;0
2019;5976600;597660001;7561;2;756102;621,19813;61;2;1957;2; ; ;1;4;23260,4533333333;5;2;3;2;3;-1;-3;0;0;0
2019;5976600;597660002;7561;1;756101;621,19813;63;2;1955;1; ; ;2;4;23260,4533333333;5;2;3;2;3;-1;-3;0;0;0
2019;5976700;597670001;6297;1;629701;689,22312;30;1;1988;2; ; ; ;1;19484,03;3;2;2;2;1;3;0;0;0;0
2019;5976900;597690001;4218;1;421801;318,68448;59;1;1959;2; ; ; ;1;25456,46;5;2;3;2;1;3;0;0;0;0
2019;5976900;597690002;4218;2;421802;318,68448;16;1;2002;1; ;1; ;1;25456,46;5;2;3;2; ;3;0;0;0;0
2019;5977100;597710001;868;1;86801;432,14828;47;1;1971;2; ; ; ;1;20321,67;3;2;2;2;1;3;0;0;0;0
2019;5977100;597710002;868;2;86802;432,14828;19;1;1999;1; ;1; ;3;20321,67;3;2;2;2;4;3;0;0;0;0
2019;5977100;597710003;868;3;86803;432,14828;15;1;2003;2; ;1; ;5;20321,67;3;2;2;2; ;3;0;0;0;0
2019;5977800;597780001;7510;1;751001;301,60363;48;1;1970;1; ; ; ;1;22501,03;4;2;2;2;1;3;0;0;0;0
2019;5978000;597800001;8382;1;838201;498,62619;64;1;1954;1; ; ;2;1;42936,375;9;4;5;3;1;-1;-3;0;0;0
2019;5978000;597800002;8382;2;838202;498,62619;50;1;1968;2; ; ;1;2;42936,375;9;4;5;3;1;3;0;0;0;0
2019;5978000;597800003;8382;3;838203;498,62619;14;1;2004;2;1;2; ;5;42936,375;9;4;5;3; ;3;0;0;0;0
2019;5978200;597820001;5097;6;509706;698,94232;1;1;2017;1;2;1; ;-3;32012,3517241379;8;3;4;2; ;3;0;0;0;0
2019;5978200;597820002;5097;5;509705;698,94232;8;1;2010;1;2;1; ;-3;32012,3517241379;8;3;4;2; ;3;0;0;0;0
2019;5978200;597820003;5097;4;509704;698,94232;13;1;2005;2;2;1; ;-3;32012,3517241379;8;3;4;2; ;3;0;0;0;0
2019;5978200;597820004;5097;3;509703;698,94232;15;1;2003;2;2;1; ;5;32012,3517241379;8;3;4;2; ;3;0;0;0;0
2019;5978200;597820005;5097;1;509701;698,94232;44;1;1974;2; ; ;2;1;32012,3517241379;8;3;4;2;1;3;0;0;0;0
2019;5978200;597820006;5097;2;509702;698,94232;42;1;1976;1; ; ;1;1;32012,3517241379;8;3;4;2;1;3;0;0;0;0
2019;5978500;597850001;7720;1;772001;469,00434;60;1;1958;2; ; ; ;4;28534,49;6;3;3;2;2;-1;-3;0;0;0
2019;5979100;597910001;3950;1;395001;328,87111;50;1;1968;1; ; ; ;1;31593,61;7;3;4;2;1;3;0;0;0;0
2019;5979300;597930001;1689;1;168901;405,43021;70;1;1948;2; ; ; ;4;17542,98;3;1;2;2;3;-1;-3;0;0;0
2019;5979600;597960001;5561;1;556101;616,92716;35;1;1983;1; ; ;2;1;50636,6133333333;10;4;5;3;1;3;0;0;0;0
2019;5979600;597960002;5561;2;556102;616,92716;32;1;1986;2; ; ;1;1;50636,6133333333;10;4;5;3;1;3;0;0;0;0
2019;5979700;597970001;8584;1;858401;397,76816;80;1;1938;1; ; ;2;4;17881,42;3;1;2;2;3;-1;-3;0;0;0
2019;5979700;597970002;8584;2;858402;397,76816;72;1;1946;2; ; ;1;4;17881,42;3;1;2;2;3;-1;-3;0;0;0
2019;5980000;598000001;7013;1;701301;411,51318;55;1;1963;1; ; ; ;2;26427;6;3;3;2;1;3;0;0;0;0
2019;5980400;598040001;6471;1;647101;749,52363;28;1;1990;2; ; ; ;1;27725,63;6;3;3;2;1;3;0;0;0;0
2019;5980900;598090001;230;1;23001;405,43021;80;1;1938;2; ; ; ;4;26801,35;6;3;3;2;3;-1;-3;0;0;0
2019;5981000;598100001;1488;1;148801;359,58484;78;1;1940;2; ; ; ;4;14404,92;2;1;1;1;3;-1;-3;1;0;1
2019;5981400;598140001;7026;1;702601;749,45081;27;1;1991;2; ; ;2;1;35371,24;8;4;4;2;1;3;0;0;0;0
2019;5981400;598140002;7026;2;702602;749,45081;25;1;1993;1; ; ;1;1;35371,24;8;4;4;2;1;3;0;0;0;0
2019;5981500;598150001;7670;1;767001;260,69355;73;1;1945;1; ; ; ;4;62051,04;10;4;5;3;3;-1;-3;0;0;0
2019;5981600;598160001;8953;1;895301;553,09468;55;1;1963;2; ; ; ;4;13816,93;2;1;1;1;3;1;1;1;1;1
2019;5982000;598200001;649;1;64901;112,49597;31;1;1987;2; ; ; ;1;17599,98125;3;1;2;2;1;3;0;0;0;0
2019;5982000;598200002;649;2;64902;112,49597;9;1;2009;1; ;1; ;-3;17599,98125;3;1;2;2; ;3;0;0;0;0
2019;5982000;598200003;649;3;64903;112,49597;7;1;2011;1; ;1; ;-3;17599,98125;3;1;2;2; ;3;0;0;0;0
2019;5982100;598210001;1968;1;196801;303,27856;57;1;1961;1; ; ;2;1;80667,42;10;4;5;3;1;3;0;0;0;0
2019;5982100;598210002;1968;2;196802;303,27856;54;1;1964;2; ; ;1;1;80667,42;10;4;5;3;1;3;0;0;0;0
2019;5982200;598220001;1222;2;122202;416,66995;38;2;1980;2; ; ;1;1;16251,8851851852;2;1;1;1;1;3;0;0;0;0
2019;5982200;598220002;1222;1;122201;416,66995;39;2;1979;1; ; ;2;1;16251,8851851852;2;1;1;1;1;3;0;0;0;0
2019;5982200;598220003;1222;5;122205;416,66995;9;2;2009;1;1;2; ;-3;16251,8851851852;2;1;1;1; ;3;0;0;0;0
2019;5982200;598220004;1222;4;122204;416,66995;11;2;2007;1;1;2; ;-3;16251,8851851852;2;1;1;1; ;3;0;0;0;0
2019;5982200;598220005;1222;3;122203;416,66995;13;2;2005;1;1;2; ;-3;16251,8851851852;2;1;1;1; ;3;0;0;0;0
2019;5982200;598220006;1222;6;122206;416,66995;8;2;2010;1;1;2; ;-3;16251,8851851852;2;1;1;1; ;3;0;0;0;0
2019;5982400;598240001;5442;1;544201;429,49762;78;1;1940;1; ; ;2;4;25735,2;6;3;3;2;3;-1;-3;0;0;0
2019;5982400;598240002;5442;2;544202;429,49762;76;1;1942;2; ; ;1;4;25735,2;6;3;3;2;3;-1;-3;0;0;0
2019;5982500;598250001;7926;1;792601;336,42541;57;1;1961;2; ; ; ;1;60547,2;10;4;5;3;1;3;0;0;0;0
2019;5982700;598270001;4808;2;480802;449,63628;76;2;1942;2; ; ;1;4;21277,06;4;2;2;2;3;-1;-3;0;0;0
2019;5982700;598270002;4808;1;480801;449,63628;80;2;1938;1; ; ;2;4;21277,06;4;2;2;2;3;-1;-3;0;0;0
2019;5982900;598290001;8309;3;830903;752,23919;56;3;1962;2;1;2; ;1;34328,09;8;4;4;2;1;3;0;0;0;0
2019;5982900;598290002;8309;1;830901;752,23919;77;3;1941;1; ; ;2;4;34328,09;8;4;4;2;3;-1;-3;0;0;0
2019;5982900;598290003;8309;2;830902;752,23919;77;3;1941;2; ; ;1;4;34328,09;8;4;4;2;3;-1;-3;0;0;0
2019;5983100;598310001;7213;1;721301;243,04128;55;1;1963;1; ; ;2;1;24087,1476190476;5;2;3;2;1;3;0;0;0;0
2019;5983100;598310002;7213;2;721302;243,04128;40;1;1978;2; ; ;1;1;24087,1476190476;5;2;3;2;1;3;0;0;0;0
2019;5983100;598310003;7213;3;721303;243,04128;12;1;2006;1;1;2; ;-3;24087,1476190476;5;2;3;2; ;3;0;0;0;0
2019;5983100;598310004;7213;4;721304;243,04128;11;1;2007;1;1;2; ;-3;24087,1476190476;5;2;3;2; ;3;0;0;0;0
2019;5983500;598350001;132;1;13201;394,56939;75;1;1943;1; ; ;2;4;17721,48;3;1;2;2;3;-1;-3;0;0;0
2019;5983500;598350002;132;2;13202;394,56939;72;1;1946;2; ; ;1;4;17721,48;3;1;2;2;3;-1;-3;0;0;0
2019;5983700;598370001;5351;1;535101;580,27394;58;1;1960;2; ; ; ;1;24643,95;5;2;3;2;1;3;0;0;0;0
2019;5984200;598420001;7148;1;714801;732,21809;51;1;1967;2; ; ; ;5;10540,2024390244;1;1;1;1;-9;3;0;1;0;1
2019;5984200;598420002;7148;2;714802;732,21809;21;1;1997;1; ;1; ;1;10540,2024390244;1;1;1;1;1;3;0;1;0;1
2019;5984200;598420003;7148;3;714803;732,21809;20;1;1998;2; ;1; ;1;10540,2024390244;1;1;1;1;1;3;0;1;0;1
2019;5984200;598420004;7148;4;714804;732,21809;18;1;2000;2; ;1; ;1;10540,2024390244;1;1;1;1;1;3;0;1;0;1
2019;5984200;598420005;7148;5;714805;732,21809;16;1;2002;1; ;1; ;1;10540,2024390244;1;1;1;1; ;3;0;1;0;1
2019;5984200;598420006;7148;6;714806;732,21809;14;1;2004;2; ;1; ;5;10540,2024390244;1;1;1;1; ;3;0;1;0;1
2019;5984200;598420007;7148;7;714807;732,21809;12;1;2006;2; ;1; ;-3;10540,2024390244;1;1;1;1; ;3;0;1;0;1
2019;5984200;598420008;7148;8;714808;732,21809;9;1;2009;2; ;1; ;-3;10540,2024390244;1;1;1;1; ;3;0;1;0;1
2019;5984600;598460001;7206;1;720601;412,73468;77;1;1941;1; ; ;2;4;103136,14;10;4;5;3;3;-1;-3;0;0;0
2019;5984600;598460002;7206;2;720602;412,73468;74;1;1944;2; ; ;1;4;103136,14;10;4;5;3;3;-1;-3;0;0;0
2019;5984900;598490001;5002;1;500201;703,01705;47;1;1971;1; ; ;2;1;21925,436;4;2;2;2;1;3;0;0;0;0
2019;5984900;598490002;5002;2;500202;703,01705;41;1;1977;2; ; ;1;1;21925,436;4;2;2;2;1;3;0;0;0;0
2019;5984900;598490003;5002;3;500203;703,01705;18;1;2000;1;1;2; ;5;21925,436;4;2;2;2;4;3;0;0;0;0
2019;5984900;598490004;5002;4;500204;703,01705;16;1;2002;2;1;2; ;5;21925,436;4;2;2;2; ;3;0;0;0;0
2019;5985000;598500001;8505;2;850502;367,49448;37;2;1981;2; ; ;1;2;29742,1111111111;7;3;4;2;1;3;0;0;0;0
2019;5985000;598500002;8505;1;850501;367,49448;42;2;1976;1; ; ;2;2;29742,1111111111;7;3;4;2;1;3;0;0;0;0
2019;5985000;598500003;8505;3;850503;367,49448;3;2;2015;1;1;2; ;-3;29742,1111111111;7;3;4;2; ;3;0;0;0;0
2019;5985200;598520001;4432;1;443201;287,51043;64;1;1954;2; ; ; ;4;39570,8266666667;9;4;5;3;3;-1;-3;0;0;0
2019;5985200;598520002;4432;2;443202;287,51043;23;1;1995;1; ;1; ;1;39570,8266666667;9;4;5;3;1;3;0;0;0;0
2019;5985400;598540001;5611;1;561101;197,70695;47;1;1971;2; ; ; ;4;12082,56;1;1;1;1;3;1;1;1;0;1
2019;5985800;598580001;5376;1;537601;449,57179;57;1;1961;2; ; ; ;1;25529,1333333333;5;2;3;2;1;3;0;0;0;0
2019;5985800;598580002;5376;2;537602;449,57179;32;1;1986;1; ;1; ;3;25529,1333333333;5;2;3;2;-9;3;0;0;0;0
2019;5986200;598620001;101;1;10101;114,95212;39;1;1979;2; ; ; ;1;29762,2230769231;7;3;4;2;1;3;0;0;0;0
2019;5986200;598620002;101;2;10102;114,95212;6;1;2012;1; ;1; ;-3;29762,2230769231;7;3;4;2; ;3;0;0;0;0
2019;5986300;598630001;7841;1;784101;497,60788;78;1;1940;2; ; ; ;4;46305,24;10;4;5;3;3;-1;-3;0;0;0
2019;5986400;598640001;8730;1;873001;423,04042;33;1;1985;1; ; ;2;1;33704,1266666667;8;3;4;2;1;3;0;0;0;0
2019;5986400;598640002;8730;2;873002;423,04042;24;1;1994;2; ; ;1;1;33704,1266666667;8;3;4;2;1;3;0;0;0;0
2019;5986800;598680001;5341;1;534101;720,85575;47;1;1971;2; ; ;2;1;25918,304;6;3;3;2;1;3;0;0;0;0
2019;5986800;598680002;5341;2;534102;720,85575;47;1;1971;1; ; ;1;1;25918,304;6;3;3;2;1;3;0;0;0;0
2019;5986800;598680003;5341;3;534103;720,85575;20;1;1998;2;2;1; ;5;25918,304;6;3;3;2;-9;3;0;0;0;0
2019;5986800;598680004;5341;4;534104;720,85575;14;1;2004;1;2;1; ;5;25918,304;6;3;3;2; ;3;0;0;0;0
2019;5987100;598710001;1538;2;153802;424,18767;30;2;1988;2; ; ;1;5;24095,8055555556;5;2;3;2;-9;3;0;0;0;0
2019;5987100;598710002;1538;1;153801;424,18767;34;2;1984;1; ; ;2;1;24095,8055555556;5;2;3;2;1;3;0;0;0;0
2019;5987100;598710003;1538;3;153803;424,18767;0;2;2018;2;1;2; ;-3;24095,8055555556;5;2;3;2; ;3;0;0;0;0
2019;5987200;598720001;8847;1;884701;951,47838;43;1;1975;2; ; ;2;1;54583,8266666667;10;4;5;3;1;3;0;0;0;0
2019;5987200;598720002;8847;2;884702;951,47838;43;1;1975;1; ; ;1;1;54583,8266666667;10;4;5;3;1;3;0;0;0;0
2019;5987400;598740001;3551;1;355101;501,13705;64;1;1954;2; ; ; ;4;22812,66;4;2;2;2;1;-1;-3;1;1;0
2019;5987500;598750001;4631;2;463102;538,79062;31;2;1987;2; ; ;1;1;14152,4266666667;2;1;1;1;1;3;0;1;0;1
2019;5987500;598750002;4631;1;463101;538,79062;35;2;1983;1; ; ;2;1;14152,4266666667;2;1;1;1;1;3;0;1;0;1
2019;5987700;598770001;4494;1;449401;550,9066;29;1;1989;2; ; ;2;1;41644,7133333333;9;4;5;3;1;3;0;0;0;0
2019;5987700;598770002;4494;2;449402;550,9066;29;1;1989;1; ; ;1;1;41644,7133333333;9;4;5;3;1;3;0;0;0;0
2019;5987900;598790001;8613;1;861301;813,54769;80;1;1938;2; ; ; ;4;38551,3;9;4;5;3;3;-1;-3;0;0;0
2019;5988100;598810001;4884;2;488402;1667,74178;60;2;1958;2; ; ;1;5;29930,86;7;3;4;2;-9;-1;-3;0;0;0
2019;5988100;598810002;4884;1;488401;1667,74178;64;2;1954;1; ; ;2;4;29930,86;7;3;4;2;3;-1;-3;0;0;0
2019;5988100;598810003;4884;3;488403;1667,74178;40;2;1978;1;1;2; ;1;29930,86;7;3;4;2;1;3;0;0;0;0
2019;5988300;598830001;3346;1;334601;666,86354;54;1;1964;1; ; ;2;1;25746,104;6;3;3;2;1;3;0;0;0;0
2019;5988300;598830002;3346;2;334602;666,86354;51;1;1967;2; ; ;1;1;25746,104;6;3;3;2;1;3;0;0;0;0
2019;5988300;598830003;3346;3;334603;666,86354;20;1;1998;1;1;2; ;1;25746,104;6;3;3;2;1;3;0;0;0;0
2019;5988300;598830004;3346;4;334604;666,86354;18;1;2000;2;1;2; ;5;25746,104;6;3;3;2;4;3;0;0;0;0
2019;5988800;598880001;3237;1;323701;408,76592;78;1;1940;2; ; ; ;4;19754,68;3;2;2;2;3;-1;-3;0;0;0
2019;5988900;598890001;4219;1;421901;1843,08159;33;1;1985;1; ; ; ;3;12727,04;1;1;1;1;2;1;1;1;0;1
2019;5989000;598900001;5098;1;509801;439,0573;51;1;1967;2; ; ;2;1;15397,655;2;1;1;1;1;3;0;1;0;1
2019;5989000;598900002;5098;2;509802;439,0573;50;1;1968;1; ; ;1;2;15397,655;2;1;1;1;1;3;0;1;0;1
2019;5989000;598900003;5098;3;509803;439,0573;17;1;2001;2;2;1; ;5;15397,655;2;1;1;1; ;3;0;1;0;1
2019;5989400;598940001;281;1;28101;668,79521;28;1;1990;2; ; ; ;1;44845,15;10;4;5;3;1;3;0;0;0;0
2019;5989600;598960001;4427;1;442701;432,85366;75;1;1943;2; ; ; ;4;18600,36;3;1;2;2;-9;-1;-3;1;1;0
2019;5989700;598970001;2388;2;238802;396,33712;33;2;1985;2;1; ; ;1;26606,72;6;3;3;2;1;3;0;0;0;0
2019;5989700;598970002;2388;1;238801;396,33712;68;2;1950;1; ; ; ;4;26606,72;6;3;3;2;3;-1;-3;0;0;0
2019;5989800;598980001;1728;1;172801;822,2999;27;1;1991;1; ; ; ;4;18909,65;3;1;2;2;-9;1;1;1;1;0
2019;5990100;599010001;5768;1;576801;689,11638;42;1;1976;2; ; ; ;1;56874,72;10;4;5;3;1;3;0;0;0;0
2019;5990500;599050001;5391;2;539102;358,0874;55;2;1963;2; ; ;1;1;31262;7;3;4;2;1;3;0;0;0;0
2019;5990500;599050002;5391;1;539101;358,0874;58;2;1960;1; ; ;2;1;31262;7;3;4;2;1;3;0;0;0;0
2019;5991000;599100001;1496;2;149602;386,5024;59;2;1959;2; ; ;1;4;36560,2;8;4;4;2;3;1;1;1;0;0
2019;5991000;599100002;1496;1;149601;386,5024;69;2;1949;1; ; ;2;4;36560,2;8;4;4;2;3;-1;-3;0;0;0
2019;5991100;599110001;445;1;44501;390,9155;31;1;1987;1; ; ;2;1;22275,9476190476;4;2;2;2;1;3;0;0;0;0
2019;5991100;599110002;445;2;44502;390,9155;30;1;1988;2; ; ;1;5;22275,9476190476;4;2;2;2;-9;3;0;0;0;0
2019;5991100;599110003;445;3;44503;390,9155;4;1;2014;1;1;2; ;-3;22275,9476190476;4;2;2;2; ;3;0;0;0;0
2019;5991100;599110004;445;4;44504;390,9155;1;1;2017;2;1;2; ;-3;22275,9476190476;4;2;2;2; ;3;0;0;0;0
2019;5991300;599130001;8439;1;843901;353,5538;55;1;1963;1; ; ; ;1;44770,5;10;4;5;3;1;3;0;0;0;0
2019;5991400;599140001;3762;1;376201;405,43021;69;1;1949;2; ; ; ;4;22447,32;4;2;2;2;3;-1;-3;0;0;0
2019;5991500;599150001;2998;1;299801;413,93588;56;1;1962;1; ; ;2;1;33407,38;8;3;4;2;1;3;0;0;0;0
2019;5991500;599150002;2998;2;299802;413,93588;56;1;1962;2; ; ;1;1;33407,38;8;3;4;2;1;3;0;0;0;0
2019;5991800;599180001;3168;1;316801;259,34346;23;1;1995;1; ; ;2;1;30697,6466666667;7;3;4;2;1;3;0;0;0;0
2019;5991800;599180002;3168;2;316802;259,34346;22;1;1996;2; ; ;1;1;30697,6466666667;7;3;4;2;1;3;0;0;0;0
2019;5991900;599190001;4908;1;490801;489,651;60;1;1958;2; ; ; ;4;47939,69;10;4;5;3;1;-1;-3;0;0;0
