Hid;pid;pkzqu;ln;lnpkzqu;rb062;rb062_f;rb063;rb063_f;rb064;rb064_f;dgew;ngew
5170700;517070003;3;6361;636103;478,75572288921;1;775,932047480226;1; ;-2; ;1,0436726422
5170800;517080001;1;6555;655501;2395,98588491062;1;3747,3457625754;1; ;-2; ;1,0016374191
5171000;517100002;1;2219;221901;937,559639128073;1;1344,34163753012;1; ;-2; ;1,0641852517
5171300;517130001;1;3304;330401;700,754349375048;1;1013,33210858505;1; ;-2; ;1,0044989061
5171300;517130002;2;3304;330402;703,203915744206;1;1021,15149912173;1; ;-2; ;1,0042521522
5171700;517170001;1;5057;505701;1349,4368946187;1;1933,48235961964;1; ;-2; ;1,2509695128
5171700;517170002;2;5057;505702;1335,51530762897;1;1896,79398611586;1; ;-2; ;1,2509695128
5171800;517180001;1;8934;893401;776,963045180618;1;1171,61215924727;1; ;-2; ;1,081723902
5171800;517180002;2;8934;893402;716,349389228009;1;1070,65974117248;1; ;-2; ;1,1066944337
5171800;517180003;3;8934;893403;785,45502527524;1;1282,06345038105;1; ;-2; ;1,1213669556
5171800;517180004;4;8934;893404;785,45502527524;1;1282,06345038105;1; ;-2; ;1,1213669556
5172000;517200001;1;7692;769201;662,008789088154;1;929,214178822271;1; ;-2; ;1,0049405518
5172100;517210001;1;1004;100401;1443,5523020409;1;2226,4038114944;1; ;-2; ;1,0249322014
5172100;517210002;2;1004;100402;1281,30846538057;1;1958,68320175485;1; ;-2; ;1,0482941872
5172100;517210003;3;1004;100403;1415,77970370944;1;2363,20056170857;1; ;-2; ;1,0370264428
5172100;517210004;4;1004;100404;1314,15364105156;1;2193,56769599641;1; ;-2; ;1,0370264428
5172500;517250001;2;1638;163802;413,934620777303;1;579,876377699816;1; ;-2; ;1,0529910248
5172500;517250002;1;1638;163801;416,55563701354;1;579,120498634902;1; ;-2; ;1,0786219631
5172600;517260001;1;1035;103501;849,740568189412;1;1195,61544871024;1; ;-2; ;1,1732392988
5172900;517290001;1;7684;768401;1801,65581050262;1;2703,37661364614;1; ;-2; ;1,0053712876
5173200;517320001;1;8220;822001;732,600879596818;1;1163,96441139803;1; ;-2; ;1,1696104379
5173200;517320002;2;8220;822002;644,103156011748;1;919,597000551094;1; ;-2; ;1,1090231012
5173300;517330001;1;2523;252301;342,115998039829;1;485,897513812888;1; ;-2; ;1,0260511309
5173300;517330002;2;2523;252302;413,004926740277;1;681,018360147115;1; ;-2; ;1,0405285088
5173600;517360001;1;5222;522201;737,808649965076;1;1070,1781651334;1; ;-2; ;1,0186125072
5173800;517380001;1;6005;600501;965,930806458158;1;1372,73867253998;1; ;-2; ;1,0020481461
5173900;517390001;1;2880;288001;732,881929631694;1;1012,31989593191;1; ;-2; ;1,2927472994
5174000;517400001;1;2730;273001;1433,30628427351;1;2195,96472004532;1; ;-2; ;1,0359426366
5174000;517400002;2;2730;273002;1429,63326198357;1;2207,75091462801;1; ;-2; ;1,0359426366
5174000;517400003;3;2730;273003;1652,93436007574;1;2547,74273752471;1; ;-2; ;1,0155716389
5174100;517410001;1;238;23801;1004,74388095457;1;1552,36340766486;1; ;-2; ;1,1585573287
5174100;517410002;2;238;23802;904,463121246319;1;1385,08619983073;1; ;-2; ;1,0538131281
5174200;517420002;2;7369;736902;1423,1110744002;1;2003,93197502705;1; ;-2; ;1,0746506546
5174200;517420003;1;7369;736901;1568,37254059534;1;2227,31929091043;1; ;-2; ;1,1117881019
5174500;517450001;1;4149;414901;835,398006458683;1;1219,44761095489;1; ;-2; ;1,0120615233
5174600;517460001;1;5467;546701;2148,25148251025;1;3603,34249149956;1; ;-2; ;1,2859146914
5174600;517460002;2;5467;546702;3376,50119514617;1;5622,63437302869;1; ;-2; ;1,9442962715
5174700;517470001;1;7070;707001;713,99061217262;1;976,872363242047;1; ;-2; ;1,0569405012
5174700;517470002;2;7070;707002;809,018984060595;1;1115,37944046228;1; ;-2; ;1,0569405012
5175400;517540001;1;3314;331401;1496,82912439549;1;2216,27726509292;1; ;-2; ;1,0984080911
5175400;517540002;2;3314;331402;1922,60221210748;1;2821,53584430448;1; ;-2; ;1,414882841
5175400;517540003;3;3314;331403;1830,97418872242;1;3098,60966549216;1; ;-2; ;1,2141860785
5175400;517540004;4;3314;331404;1586,41421132501;1;2514,61253623764;1; ;-2; ;1,2141860785
5175400;517540005;5;3314;331405;1856,96248713025;1;2975,94730084757;1; ;-2; ;1,3180845708
5175600;517560001;1;3991;399101;821,683516864435;1;1183,34494613001;1; ;-2; ;1,0471315426
5175600;517560002;2;3991;399102;833,647845294531;1;1190,21316833099;1; ;-2; ;1,0302954642
5175700;517570001;1;5898;589801;893,542951285237;1;1322,92114538673;1; ;-2; ;1,0460393917
5176300;517630001;1;2405;240501;990,664926193865;1;1465,67511168456;1; ;-2; ;1,2538402812
5176300;517630002;2;2405;240502;1188,79997995538;1;1734,0845744947;1; ;-2; ;1,2538402812
5176300;517630003;3;2405;240503;968,413663468946;1;1551,05734527428;1; ;-2; ;1,1946156093
5176300;517630004;4;2405;240504; ; ; ; ; ; ; ;0
5176500;517650001;1;5223;522301;1031,81486419553;1;1539,8301927843;1; ;-2; ;1,0077387109
5176700;517670001;1;8984;898401;1013,78277428837;1;1452,20054898746;1; ;-2; ;1,260749433
5177100;517710001;1;8335;833501;720,241060370891;1;1133,84418152023;1; ;-2; ;1,2504106304
5177100;517710002;2;8335;833502;585,817579884813;1;898,596513829897;1; ;-2; ;1,1919861465
5177300;517730001;1;1647;164701;2591,11729252546;1;4125,72090816641;1; ;-2; ;1,0020659924
5177300;517730002;2;1647;164702;2600,40047615613;1;4124,2298619443;1; ;-2; ;1,0093556542
5177800;517780001;1;3199;319901;678,124545872743;1;1063,59629398275;1; ;-2; ;1,039253664
5177800;517780002;2;3199;319902;690,38706470565;1;1078,27725280427;1; ;-2; ;1,05504573
5177800;517780003;3;3199;319903;646,650896405803;1;1096,41047647454;1; ;-2; ;1,0300952067
5178000;517800001;1;2537;253701;697,832683852234;1;991,729330591369;1; ;-2; ;1,0126195168
5178100;517810001;1;3862;386201;2505,15347114895;1;3499,57635834087;1; ;-2; ;1,1646781909
5178100;517810002;2;3862;386202;2479,49337966315;1;3434,30880481104;1; ;-2; ;1,1646781909
5178100;517810003;3;3862;386203;2646,82322228305;1;3659,19405238853;1; ;-2; ;1,1646781909
5178100;517810004;4;3862;386204;2940,83427863697;1;4713,82733880203;1; ;-2; ;1,1646781909
5178100;517810005;5;3862;386205;2746,367548925;1;4149,72953368476;1; ;-2; ;1,2445611407
5178400;517840001;1;5603;560301;620,410987570694;1;815,342447978209;1; ;-2; ;1,0239407517
5178400;517840002;2;5603;560302; ; ; ; ; ; ; ;0
5178500;517850001;1;3540;354001;1150,47616500703;1;1517,80866594385;1; ;-2; ;1,0108213294
5178600;517860001;1;2157;215701;1110,00957184782;1;1595,50229803039;1; ;-2; ;1,3699543304
5178800;517880001;1;1580;158001;1019,62416493596;1;1427,81241821678;1; ;-2; ;1,4671851219
5178900;517890001;1;4905;490501;1262,5801482913;1;2208,50676600444;1; ;-2; ;1,0104856866
5178900;517890002;2;4905;490502;856,464285253737;1;1356,47074065343;1; ;-2; ;1,0104856866
5178900;517890003;3;4905;490503;803,289301893388;1;1375,41624424139;1; ;-2; ;1,0155721378
5179000;517900001;1;7216;721601;624,922836726759;1;878,407745215006;1; ;-2; ;1,1607831695
5179000;517900002;2;7216;721602;748,57713057101;1;1043,27410557097;1; ;-2; ;1,250135095
5179100;517910001;1;689;68901;580,10719912053;1;858,123073518545;1; ;-2; ;1,0562827889
5179100;517910002;2;689;68902;575,417091342161;1;858,624135643134;1; ;-2; ;1,0750086542
5179100;517910003;3;689;68903;575,168259671583;1;918,40165909947;1; ;-2; ;1,0575080317
5179200;517920001;1;5180;518001;1283,17292245137;1;1794,29461064297;1; ;-2; ;1,0815493738
5179400;517940001;1;8000;800001;428,907285300142;1;603,634797597285;1; ;-2; ;1,0351007723
5179400;517940002;2;8000;800002;436,749096771967;1;619,582357722786;1; ;-2; ;1,0351007723
5179700;517970001;1;575;57501;546,352570387505;1;815,636777657837;1; ;-2; ;1,0842879331
5179700;517970002;2;575;57502;517,97284802067;1;839,492278188077;1; ;-2; ;1,0646223183
5179700;517970003;3;575;57503;522,876961132161;1;856,962471243429;1; ;-2; ;1,0646223183
5179900;517990001;1;2249;224901;743,120668766814;1;1093,28284993272;1; ;-2; ;1,0925454103
5179900;517990002;2;2249;224902;735,140465199364;1;1090,21136411071;1; ;-2; ;1,0925454103
5180400;518040001;1;6394;639401;616,622324048054;1;862,273173299908;1; ;-2; ;1,0319639336
5180400;518040002;2;6394;639402;681,693190799641;1;945,313475893554;1; ;-2; ;1,0319639336
5180600;518060001;1;1692;169201;2180,08696382159;1;3256,29698912362;1; ;-2; ;1,325465663
5180600;518060002;2;1692;169202;2435,16217398363;1;3669,28365884907;1; ;-2; ;1,3567049129
5180600;518060003;3;1692;169203;2195,24493214673;1;3275,28824661912;1; ;-2; ;1,325465663
5180600;518060004;4;1692;169204;3364,79889844334;1;5744,63129505812;1; ;-2; ;1,7083788866
5181300;518130001;1;4587;458701;1160,30007023357;1;1700,82883605119;1; ;-2; ;1,7368634632
5181400;518140001;1;7409;740901;560,561920756908;1;772,414324474332;1; ;-2; ;1,015448415
5181500;518150002;1;5357;535701;1551,71125402198;1;2183,31387728925;1; ;-2; ;1,0863974532
5181600;518160001;1;9028;902801;833,990436459947;1;1228,7432295138;1; ;-2; ;1,0263928324
5181800;518180001;1;8708;870801;728,10076031991;1;1049,30746106531;1; ;-2; ;1,0133515978
5182000;518200001;1;612;61201;680,446306086556;1;964,973694950225;1; ;-2; ;1,0085629571
5182100;518210002;1;5723;572301;865,16996132252;1;1251,606234623;1; ;-2; ;1,0073522071
5182200;518220001;1;946;94601;601,99427465927;1;780,358958272158;1; ;-2; ;1,1662527352
5182200;518220002;2;946;94602;629,828979635357;1;822,925796292004;1; ;-2; ;1,1662527352
5182300;518230001;2;7218;721802;1374,42130762928;1;2069,62840061235;1; ;-2; ;1,0351007723
5182300;518230002;1;7218;721801;1303,63418962829;1;1968,81618205611;1; ;-2; ;1,0351007723
5182300;518230003;3;7218;721803;1560,46021766341;1;2338,00166428232;1; ;-2; ;1,0480106763
5182400;518240001;1;2925;292501;824,564985112575;1;1175,67860433013;1; ;-2; ;1,2005283914
5182600;518260001;1;4036;403601;5209,74128679539;1;3039,59479768028;1; ;-2; ;1,0343477094
5182600;518260002;2;4036;403602;5802,3773127598;1;3330,37085252355;1; ;-2; ;1,0481660702
5182600;518260003;3;4036;403603;4578,22010806185;1;0;1; ;-2; ;1,0263338835
5183000;518300001;1;5747;574701;686,254761416568;1;1001,08147286736;1; ;-2; ;1,0227232607
5183200;518320001;1;7164;716401;626,207458212178;1;930,069231949411;1; ;-2; ;1,003721075
5183200;518320002;2;7164;716402;626,831908289748;1;938,593745838385;1; ;-2; ;1,0073896683
5183300;518330001;1;1855;185501;573,089819195141;1;827,910856125396;1; ;-2; ;1,0164691914
5183300;518330002;2;1855;185502;571,616230362441;1;832,285455534563;1; ;-2; ;1,0164691914
5183400;518340001;2;4709;470902;1836,00037511019;1;2856,5435681674;1; ;-2; ;1,3431809288
5183400;518340002;1;4709;470901;1492,10001096695;1;2301,1568364135;1; ;-2; ;1,1218962771
5183400;518340003;3;4709;470903;1547,23794097058;1;2382,91907269095;1; ;-2; ;1,0814007637
5183400;518340004;4;4709;470904;1780,1528617579;1;3144,12644560311;1; ;-2; ;1,1218962771
5183600;518360001;1;8862;886201;669,531375963539;1;977,729433295409;1; ;-2; ;1,0182802703
5184200;518420001;2;5226;522602;734,502756982139;1;1097,7918645655;1; ;-2; ;1,0617868515
5184200;518420002;1;5226;522601;721,919745795175;1;1088,61027229127;1; ;-2; ;1,0589255421
5184200;518420003;3;5226;522603;764,985234688673;1;1142,12712155321;1; ;-2; ;1,0617868515
5184200;518420004;4;5226;522604;763,712142087195;1;1246,57350513367;1; ;-2; ;1,0917587375
5184400;518440001;1;706;70601;556,607335673934;1;864,938709730976;1; ;-2; ;1,0314018007
5184400;518440002;2;706;70602;587,431660575066;1;921,016814081143;1; ;-2; ;1,0465903656
5184400;518440003;3;706;70603;573,891666072477;1;963,457978955002;1; ;-2; ;1,0357201479
5184500;518450001;2;3858;385802;1883,12558551392;1;3037,62475984181;1; ;-2; ;1,0865224739
5184500;518450002;1;3858;385801;1824,86233469703;1;2968,56924943644;1; ;-2; ;1,0421191422
5184500;518450003;3;3858;385803;1876,54898912983;1;3289,05420409052;1; ;-2; ;1,0447099818
5184700;518470001;1;9126;912601;1313,55430620584;1;1928,20972967789;1; ;-2; ;1,1235774548
5184700;518470002;2;9126;912602;1182,93536342789;1;1751,51105046708;1; ;-2; ;1,1235774548
5184700;518470003;3;9126;912603;1242,46380252492;1;1821,47496217606;1; ;-2; ;1,1235774548
5184700;518470004;4;9126;912604;1202,31667522014;1;1905,78258972538;1; ;-2; ;1,1235774548
5184900;518490001;1;7518;751801;431,741260527396;1;600,2324584309;1; ;-2; ;1,014190225
5184900;518490002;2;7518;751802;438,820359466841;1;614,738530521377;1; ;-2; ;1,014190225
5185100;518510001;1;4707;470701;1070,19331309627;1;1548,20518834889;1; ;-2; ;1,0222468508
5185200;518520001;1;3107;310701;501,309838463457;1;772,69160291183;1; ;-2; ;1,0895775852
5185200;518520002;2;3107;310702;488,931387459688;1;746,974501352435;1; ;-2; ;1,0304019379
5185200;518520003;3;3107;310703;515,34851585984;1;850,367844616486;1; ;-2; ;1,1330303443
5185300;518530001;1;7082;708201;614,914380670257;1;880,586006264364;1; ;-2; ;1,0656460094
5185600;518560001;1;3691;369101;964,485973162912;1;1420,20241531211;1; ;-2; ;1,3645505106
5186000;518600001;2;3290;329002;525,69805837402;1;750,548034370235;1; ;-2; ;1,1177333505
5186000;518600002;1;3290;329001;494,956447079367;1;709,302344919131;1; ;-2; ;1,1831612283
5186200;518620001;1;7919;791901;600,114216612388;1;852,32496441684;1; ;-2; ;1,0026876495
5186200;518620002;2;7919;791902;554,925113094621;1;795,100475877795;1; ;-2; ;1,0026876495
5186300;518630001;1;7289;728901;743,21543751238;1;1094,38228115531;1; ;-2; ;1,0197090447
5186400;518640001;1;6473;647301;1353,39709710542;1;1903,93572278223;1; ;-2; ;1,6000803077
5186400;518640002;2;6473;647302;1339,43507415175;1;1867,60918881022;1; ;-2; ;1,6000803077
5186400;518640003;3;6473;647303;1021,32813113042;1;1422,90980260925;1; ;-2; ;1,1830481839
5186400;518640004;4;6473;647304;1531,76767957622;1;2466,16554569638;1; ;-2; ;1,6000803077
5186500;518650001;1;4383;438301;865,277058518058;1;1274,83875213327;1; ;-2; ;1,022660959
5186900;518690001;1;7048;704801;549,880652846786;1;791,908901865276;1; ;-2; ;1,0356518866
5186900;518690002;2;7048;704802;581,97281556612;1;830,892459696498;1; ;-2; ;1,1074362383
5187200;518720001;1;2308;230801;1013,175617425;1;1372,86585892274;1; ;-2; ;1,0165654127
5187200;518720002;2;2308;230802;1179,58276257427;1;1584,90009857944;1; ;-2; ;1,0106480043
5187500;518750001;2;3850;385002;1066,16134073729;1;1672,87241895624;1; ;-2; ;1,0923739929
5187500;518750002;1;3850;385001;1454,62745023371;1;2476,0908144411;1; ;-2; ;1,1834451499
5187500;518750003;3;3850;385003;1095,10408982567;1;1853,62697288361;1; ;-2; ;1,1002951494
5187500;518750004;4;3850;385004;1045,54757410488;1;1769,74518020688;1; ;-2; ;1,0505037251
5187700;518770001;2;1765;176502;862,161318509712;1;1291,11469630427;1; ;-2; ;1,1125201434
5187700;518770002;1;1765;176501;892,077028749893;1;1354,94567740678;1; ;-2; ;1,0869877315
5187700;518770003;3;1765;176503;844,772983539524;1;1373,67902021863;1; ;-2; ;1,1291841909
5188000;518800001;2;9251;925102;743,147539160471;1;1029,56459378505;1; ;-2; ;1,107099866
5188000;518800002;1;9251;925101;838,992429971959;1;1179,30951687458;1; ;-2; ;1,3155636789
5188600;518860001;1;4346;434601;823,940597019207;1;1180,25973381158;1; ;-2; ;1,0343693446
5188700;518870001;1;7471;747101;516,916309045008;1;750,953531211941;1; ;-2; ;1,0424048515
5188700;518870002;2;7471;747102;552,093759174733;1;795,022309906107;1; ;-2; ;1,1249434891
5188700;518870003;3;7471;747103;557,550661038707;1;876,853364484496;1; ;-2; ;1,095792335
5188700;518870004;4;7471;747104;557,550661038707;1;876,853364484496;1; ;-2; ;1,095792335
5188700;518870005;5;7471;747105;557,550661038707;1;0;1; ;-2; ;1,095792335
5189000;518900001;1;9046;904601;577,234293187374;1;816,123959812345;1; ;-2; ;1,2041669132
5189000;518900002;2;9046;904602;931,834852718396;1;1310,92671983409;1; ;-2; ;1,5411935592
5189300;518930001;1;432;43201;568,003098059231;1;844,932630329946;1; ;-2; ;1,0263520908
5189300;518930002;2;432;43202;594,098579888713;1;891,618274466839;1; ;-2; ;1,0206439408
5189500;518950001;1;4990;499001;2316,82733145055;1;3901,69679187713;1; ;-2; ;1,3552527247
5189500;518950002;2;4990;499002;2308,29782732985;1;3872,58779661475;1; ;-2; ;1,3552527247
5189500;518950003;3;4990;499003; ; ; ; ; ; ; ;0
5189700;518970001;1;2336;233601;623,871376751212;1;826,824817388504;1; ;-2; ;1,1490865196
5189700;518970002;2;2336;233602;617,445396029487;1;811,445075566448;1; ;-2; ;1,1490865196
5189800;518980001;2;3;302;1400,65444852167;1;1916,6510018968;1; ;-2; ;1,3117065513
5189800;518980002;1;3;301;1287,36555646415;1;1754,18170569593;1; ;-2; ;1,2100895084
5189800;518980003;3;3;303;1204,14959122505;1;1800,60345226625;1; ;-2; ;1,1610725354
5189800;518980004;4;3;304;1272,89859227197;1;1882,55338040864;1; ;-2; ;1,2389808273
5189800;518980005;5;3;305;1272,89859227197;1;1882,55338040864;1; ;-2; ;1,2389808273
5189800;518980006;6;3;306; ; ; ; ; ; ; ;0
5190000;519000001;1;8009;800901;703,742417127438;1;1002,3174419035;1; ;-2; ;1,0154200598
5190200;519020001;1;7400;740001;559,621298100851;1;726,145322542528;1; ;-2; ;1,0135384159
5190300;519030001;1;6376;637601;1106,79897403014;1;1619,75302434653;1; ;-2; ;1,0889380551
5190800;519080001;1;450;45001;389,670264839757;1;546,074887429762;1; ;-2; ;1,0339131549
5191000;519100001;1;5507;550701;869,776509170046;1;1240,14195465814;1; ;-2; ;1,0872931726
5191300;519130001;1;3299;329901;1774,54660328293;1;2750,26383051627;1; ;-2; ;1,0079902526
5191700;519170001;1;898;89801;1072,60902441183;1;1491,0380961653;1; ;-2; ;1,0479135985
5192200;519220001;1;4127;412701;974,261785327407;1;1411,49683535269;1; ;-2; ;1,1317403598
5192600;519260001;1;4037;403701;1504,8830228094;1;2193,01597801942;1; ;-2; ;1,0357540292
5192600;519260002;2;4037;403702;1723,16706176916;1;2789,67141660356;1; ;-2; ;1,047140913
5192600;519260003;3;4037;403703; ; ; ; ; ; ; ;1,0173548283
5192700;519270001;1;5248;524801;1299,58072786198;1;1886,11363221786;1; ;-2; ;1,5839395058
5192700;519270002;2;5248;524802;1368,24547648748;1;1957,79796669532;1; ;-2; ;1,5839395058
5192700;519270003;3;5248;524803;1207,25207158057;1;1875,87415231387;1; ;-2; ;1,4476978286
5193301;519330001;1;6053;605301;1063,94278929387;1;1524,93266608706;1; ;-2; ;1,5434973113
5193300;519330002;1;4681;468101;937,100169100768;1;1331,76582998247;1; ;-2; ;1,5434973113
5193400;519340001;1;7598;759801;1815,09399715305;1;2733,90611564759;1; ;-2; ;1,0049314375
5193400;519340002;2;7598;759802;2564,73550366313;1;4223,24038822356;1; ;-2; ;1,0146653357
5193400;519340003;3;7598;759803;1858,51461335751;1;3035,99672429281;1; ;-2; ;1,0075083961
5193400;519340004;4;7598;759804;1872,68091733781;1;3091,64608044405;1; ;-2; ;1,0056617752
5194100;519410001;2;2904;290402;454,949189218932;1;648,268259714792;1; ;-2; ;1,0134114882
5194100;519410002;1;2904;290401;482,434844607832;1;692,93162684903;1; ;-2; ;1,0398837008
5194100;519410003;3;2904;290403;487,57352215327;1;746,743236922274;1; ;-2; ;1,059230693
5194200;519420001;1;1962;196201;1645,15084574288;1;2790,22731863169;1; ;-2; ;1,0267681209
5194200;519420002;2;1962;196202;1663,2256625311;1;2778,49725187631;1; ;-2; ;1,0134791147
5194200;519420003;3;1962;196203;1329,90537856633;1;2179,4093482795;1; ;-2; ;1,0103342389
5194300;519430001;1;3165;316501;1052,28413763243;1;1516,66701988885;1; ;-2; ;1,0213683042
5194300;519430002;2;3165;316502;1048,56207219657;1;1500,31035330649;1; ;-2; ;1,0114525857
5194300;519430003;3;3165;316503;1119,31921250919;1;1594,94540303374;1; ;-2; ;1,0073615541
5195200;519520001;1;1103;110301;832,058189381722;1;1186,19090390955;1; ;-2; ;1,2881167682
5195200;519520002;2;1103;110302;903,536451680911;1;1282,75317950733;1; ;-2; ;1,4040284702
5195300;519530001;1;8702;870201;742,880291610409;1;1073,98388559163;1; ;-2; ;1,018984217
5195600;519560001;1;6106;610601;1147,63371793013;1;1632,82536926587;1; ;-2; ;1,1203272218
5195800;519580001;1;307;30701;1966,3152954657;1;2908,5114398307;1; ;-2; ;2,5564535428
5195800;519580002;2;307;30702;1195,33900909203;1;1760,23523106402;1; ;-2; ;1,6095883113
5195900;519590001;1;1214;121401;558,1483474176;1;784,825231982982;1; ;-2; ;1,0256855259
5196100;519610001;1;9165;916501;921,83432629618;1;1331,69079020408;1; ;-2; ;1,0150682564
5196300;519630001;1;3420;342001;984,118136342417;1;1442,93950589698;1; ;-2; ;1,2875446092
5196300;519630002;2;3420;342002;1910,21858621834;1;3097,35296675156;1; ;-2; ;1,8360234757
5197300;519730001;2;4558;455802;2048,75405800951;1;3109,70786462465;1; ;-2; ;1,0463281769
5197300;519730002;1;4558;455801;2547,76387730086;1;3893,81239598682;1; ;-2; ;1,0789919399
5197300;519730003;3;4558;455803;2178,00370846089;1;3457,56000994908;1; ;-2; ;1,0407801243
5197300;519730004;4;4558;455804;1778,54373621332;1;2630,37726896755;1; ;-2; ;1,0610675516
5197300;519730005;5;4558;455805;1871,1264598888;1;2797,95532702451;1; ;-2; ;1,0237192186
5197500;519750001;1;100;10001;604,457538011097;1;833,354375871517;1; ;-2; ;1,0045647112
5197500;519750002;2;100;10002;606,00212180377;1;829,12396152489;1; ;-2; ;1,0045647112
5197700;519770001;1;9113;911301;754,642405651744;1;1071,70301974884;1; ;-2; ;1,0573072515
5197700;519770002;2;9113;911302;779,99730573735;1;1098,34121139196;1; ;-2; ;1,0368362606
5198500;519850001;1;172;17201;890,384958756865;1;1268,0432521096;1; ;-2; ;1,0171527179
5198600;519860001;1;8958;895801;679,859984338688;1;986,0353551961;1; ;-2; ;1,0833215965
5199000;519900001;1;5423;542301;677,957750109645;1;927,22247009896;1; ;-2; ;1,1146120939
5199100;519910001;1;7656;765601;541,835051481;1;762,566882963923;1; ;-2; ;1,1614241371
5199100;519910002;2;7656;765602;561,261053924076;1;796,217896404302;1; ;-2; ;1,1614241371
5199500;519950001;1;7182;718201;751,978413277504;1;1110,79903229307;1; ;-2; ;1,0581374102
5200000;520000001;1;7306;730601;664,294906363935;1;939,075269653144;1; ;-2; ;1,0073141251
5200100;520010001;1;316;31601;609,867374129251;1;808,225545492559;1; ;-2; ;1,0042590156
5200300;520030001;1;2226;222601;716,594146246434;1;1019,55273984885;1; ;-2; ;1,1794889924
5200301;520030002;1;7008;700801;805,126426226291;1;1107,66145868068;1; ;-2; ;1,0961991669
5200600;520060001;1;5694;569401;826,973290059621;1;1135,73909765419;1; ;-2; ;1,0121520038
5200600;520060002;2;5694;569402;959,371411344466;1;1312,47356298694;1; ;-2; ;1,006119154
5200701;520070001;1;4099;409901;1038,1914053204;1;1519,34877794032;1; ;-2; ;1,2843191416
5200700;520070002;1;7543;754301;1509,35897818669;1;2151,85319824417;1; ;-2; ;1,3316652891
5201100;520110001;1;3358;335801;2529,60460249751;1;3925,75291765423;1; ;-2; ;1,6748082046
5201100;520110002;2;3358;335802;2213,77794164394;1;3465,64211306804;1; ;-2; ;1,450628227
5201100;520110003;3;3358;335803;1986,95490170106;1;3078,736773309;1; ;-2; ;1,2326398762
5201100;520110004;4;3358;335804;2091,23574781352;1;3498,54822113009;1; ;-2; ;1,348374309
5201100;520110005;5;3358;335805;2086,76243292311;1;3491,06455609195;1; ;-2; ;1,3454900324
5201300;520130001;1;7136;713601;1701,33904537748;1;2266,51023832703;1; ;-2; ;1,449499298
5201400;520140001;1;2584;258401;870,612253238537;1;1244,67784169929;1; ;-2; ;1,0168353578
5201500;520150001;1;6855;685501;3391,07445094169;1;5392,12804117936;1; ;-2; ;3,8957128947
5201500;520150002;2;6855;685502;3391,07445094169;1;5392,12804117936;1; ;-2; ;4,8169880257
5201700;520170001;2;8587;858702;730,994649586894;1;1052,47514407032;1; ;-2; ;1,2131464336
5201700;520170002;1;8587;858701;663,17086146677;1;963,245425148398;1; ;-2; ;1,1370074006
5201800;520180001;1;8706;870601;2338,42500517517;1;3552,07425644038;1; ;-2; ;1,2793855634
5201800;520180002;2;8706;870602;2063,3888830708;1;3106,67395725597;1; ;-2; ;1,1406848862
5201800;520180003;3;8706;870603;2058,03733651897;1;3344,81704997178;1; ;-2; ;1,1078610326
5201800;520180004;4;8706;870604;2255,58125895437;1;3665,87452942345;1; ;-2; ;1,2142008014
5201800;520180005;5;8706;870605;2058,03733651897;1;3344,81704997178;1; ;-2; ;1,1078610326
5202100;520210001;1;325;32501;1253,44368567996;1;1749,14253414264;1; ;-2; ;1,2240681805
5202200;520220001;1;7452;745201;915,074924853958;1;1269,55511568749;1; ;-2; ;1,0103574277
5202300;520230002;1;2089;208901;1448,14084930778;1;2221,92531735446;1; ;-2; ;1,1553159034
5202300;520230003;2;2089;208902;1704,66482191323;1;2612,67947865894;1; ;-2; ;1,308441243
5202300;520230004;3;2089;208903;1705,97998465328;1;2858,17414057014;1; ;-2; ;1,308441243
5202500;520250001;1;5906;590601;717,90002990259;1;1037,61035896349;1; ;-2; ;1,0004717816
5202600;520260001;1;5885;588501;1178,8312586052;1;1850,00272433374;1; ;-2; ;1,2209113251
5202600;520260002;2;5885;588502;1389,43827967177;1;2200,09230993675;1; ;-2; ;1,3308110006
5202600;520260003;3;5885;588503;1188,59407786927;1;1864,23609640115;1; ;-2; ;1,1466676933
5203300;520330001;1;7782;778201;1050,19047554263;1;1510,76903003574;1; ;-2; ;1,0404043538
5203300;520330002;2;7782;778202;1547,76214989062;1;2223,98411813526;1; ;-2; ;1,4359527374
5203300;520330003;3;7782;778203;1272,28970102506;1;2115,1951169456;1; ;-2; ;1,0628582389
5203500;520350001;1;3101;310101;766,349517020776;1;1143,70974400544;1; ;-2; ;1,0179422981
5203500;520350002;2;3101;310102;771,96527485957;1;1161,41638197587;1; ;-2; ;1,0179422981
5203800;520380002;1;3330;333001;2432,8883801488;1;3450,96732451959;1; ;-2; ;1,0422294313
5203900;520390001;1;7625;762501;2171,13458014672;1;3182,17592204573;1; ;-2; ;1,4481575488
5203900;520390002;2;7625;762502;1951,59558399349;1;2822,5144665707;1; ;-2; ;1,205906608
5203900;520390003;3;7625;762503;1641,49020926079;1;2603,64279755933;1; ;-2; ;1,1578655673
5203900;520390004;4;7625;762504;2066,83436870383;1;3278,30064868139;1; ;-2; ;1,3435957998
5203900;520390005;5;7625;762505;1764,32866997945;1;2768,05484354399;1; ;-2; ;1,1578655673
5204000;520400001;2;6119;611902;1474,6524865027;1;2330,80539129508;1; ;-2; ;1,041370499
5204000;520400002;1;6119;611901;1333,67258651679;1;2126,42106087573;1; ;-2; ;1,0643612993
5204000;520400003;3;6119;611903;1930,08188049923;1;3033,13470703123;1; ;-2; ;1,2713435286
