"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FONPURCH","INTAWAY","INTAWAY_","INTAWYX","INTAWYX_","FONCARDX","FONC_RDX","PRPYCELL","PRPY_ELL","PRPYCLX","PRPYCLX_"
"20193","04098203","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098213","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098233","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098243","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098273","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098293","54","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098303","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098333","23","0","1","","2","D","","A","","A","1","D","120","D"
"20193","04098373","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098413","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098423","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098433","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098473","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098523","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098533","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098553","12","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098563","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098573","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098603","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098623","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098633","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098703","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098733","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098743","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098753","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098763","47","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098773","51","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098793","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098813","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098843","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098883","51","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098903","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098923","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04098973","68","0","1","","1","D","30","D","","A","2","D","","A"
"20193","04098983","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099003","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099013","28","0","1","","2","D","","A","","A","1","D","30","D"
"20193","04099043","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099083","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099113","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099143","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099173","43","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099223","63","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099253","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099263","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099283","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099323","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099333","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099353","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099363","11","0","1","","2","D","","A","","A","1","D","50","D"
"20193","04099373","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099423","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099453","8","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099513","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099563","65","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099573","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099603","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099613","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099673","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099683","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099733","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099793","8","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099833","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099843","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099873","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099883","44","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099893","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099923","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04099993","67","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100003","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100053","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100073","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100103","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100183","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100193","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100203","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100243","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100253","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100263","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100273","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100363","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100383","47","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100423","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100433","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100483","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100523","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100563","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100593","43","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100623","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100653","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100683","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100783","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100803","34","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100813","44","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100833","88","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100843","11","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100853","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100883","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100893","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100923","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100953","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100983","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04100993","45","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101033","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101053","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101063","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101083","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101093","71","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101113","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101133","38","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101183","51","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101193","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101213","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101223","48","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101233","38","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101243","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101283","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101333","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101343","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101353","63","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101373","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101383","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101393","52","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101403","46","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101423","37","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101473","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101553","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101563","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101593","62","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101623","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101683","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101743","48","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101773","52","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101783","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101793","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101823","68","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101893","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101933","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101943","69","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101963","62","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101973","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04101993","56","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102003","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102023","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102033","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102053","8","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102063","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102073","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102083","47","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102103","13","0","1","","1","D","40","D","","A","2","D","","A"
"20193","04102113","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102123","56","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102133","46","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102143","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102153","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102163","7","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102223","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102253","37","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102343","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102393","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102403","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102413","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102453","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102473","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102493","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102503","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102573","7","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102583","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102603","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102613","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102623","24","0","1","","2","D","","A","","A","1","D","40","D"
"20193","04102683","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102703","54","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102713","12","0","1","","2","D","","A","","A","1","D","6","D"
"20193","04102763","34","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102783","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102803","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102813","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102833","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102853","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102873","53","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102883","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102913","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102943","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04102993","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103003","11","0","1","","2","D","","A","","A","1","D","60","D"
"20193","04103013","45","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103043","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103073","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103083","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103093","87","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103103","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103143","8","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103163","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103173","54","0","1","","2","D","","A","","A","1","D","100","D"
"20193","04103223","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103263","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103273","73","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103293","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103313","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103333","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103343","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103353","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103383","44","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103413","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103443","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103453","12","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103473","12","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103493","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103533","53","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103563","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103573","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103583","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103633","51","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103673","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103713","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103743","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103753","63","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103803","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103853","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103863","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103903","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103913","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103963","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04103983","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104033","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104043","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104083","34","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104133","12","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104153","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104173","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104183","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104203","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104223","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104233","59","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104243","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104283","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104313","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104333","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104373","11","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104393","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104423","88","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104453","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104523","6","0","1","","1","D","5","D","","A","2","D","","A"
"20193","04104533","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104543","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104593","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104603","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104633","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104653","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104683","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104703","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104723","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104743","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104763","50","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104773","38","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104783","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104803","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104833","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104843","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104873","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104883","53","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104893","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104923","43","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104943","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104983","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04104993","49","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105003","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105033","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105043","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105053","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105083","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105093","43","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105103","53","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105133","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105153","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105173","85","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105223","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105243","33","0","1","","2","D","","A","","A","1","D","25","D"
"20193","04105263","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105273","46","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105283","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105323","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105373","46","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105383","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105393","53","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105423","65","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105463","17","0","1","","2","D","","A","","A","1","D","11","D"
"20193","04105483","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105513","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105533","8","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105543","49","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105593","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105623","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105653","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105693","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105703","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105713","54","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105733","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105763","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105823","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105843","12","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105863","66","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105913","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105953","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04105983","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106003","56","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106033","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106133","28","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106163","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106183","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106223","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106233","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106403","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106423","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106473","40","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106483","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106493","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106503","61","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106523","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106543","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106563","58","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106603","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106623","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106633","24","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106683","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106693","55","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106703","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106713","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106723","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106733","7","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106743","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106813","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106833","58","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106863","13","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106883","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106903","51","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106923","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106933","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106943","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106953","17","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106973","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04106993","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107014","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107023","37","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107043","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107073","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107083","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107173","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107183","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107213","14","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107263","48","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107273","11","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107313","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107343","50","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107383","42","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107403","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107423","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107443","31","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107453","57","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107473","38","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107484","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107503","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107513","27","0","1","","2","D","","A","","A","1","D","50","D"
"20193","04107533","34","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107623","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107633","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107643","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107663","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107673","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107753","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107763","36","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107813","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107823","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107833","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107853","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107873","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107923","38","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107933","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04107983","18","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108003","7","0","1","","1","D","230","D","","A","2","D","","A"
"20193","04108043","32","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108093","39","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108143","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108193","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108203","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108213","33","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108223","11","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108243","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108253","25","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108283","19","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108293","49","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108333","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108363","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108483","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108493","57","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108503","42","0","1","","2","D","","A","","A","1","D","65","D"
"20193","04108513","20","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108563","16","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108573","59","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108583","5","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108613","26","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108653","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108663","22","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108703","54","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108713","62","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108743","30","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108783","48","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108803","10","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108863","23","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108883","41","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108923","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108933","27","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108953","15","0","1","","2","D","","A","","A","2","D","","A"
"20193","04108993","21","0","1","","2","D","","A","","A","2","D","","A"
"20193","04109003","35","0","1","","2","D","","A","","A","2","D","","A"
"20193","04109033","29","0","1","","2","D","","A","","A","2","D","","A"
"20193","04109043","9","0","1","","2","D","","A","","A","2","D","","A"
"20193","04109053","68","0","1","","2","D","","A","","A","2","D","","A"
"20193","04109063","19","0","1","","2","D","","A","","A","2","D","","A"
