"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20193","04216261","7","0","1","170","D","13","D","10","D"
"20193","04216261","8","0","1","170","D","05","D","75","D"
"20193","04216261","9","0","1","150","D","05","D","20","D"
"20193","04216261","10","0","1","160","D","05","D","100","D"
"20193","04216431","2","0","1","100","D","05","D","400","D"
"20193","04216431","3","0","1","130","D","13","D","140","D"
"20193","04216491","6","0","1","170","D","13","D","50","D"
"20193","04216561","5","0","1","170","D","05","D","250","D"
"20193","04216581","1","0","1","150","D","13","D","800","D"
"20193","04216601","1","0","1","150","D","13","D","1000","D"
"20193","04216651","2","0","1","160","D","06","D","65","D"
"20193","04216671","7","0","1","150","D","13","D","3000","D"
"20193","04216751","2","0","1","150","D","13","D","240","D"
"20193","04216781","2","0","1","170","D","06","D","50","D"
"20193","04216801","5","0","1","100","D","13","D","800","D"
"20193","04216801","6","0","1","150","D","13","D","325","D"
"20193","04216801","7","0","1","160","D","13","D","38","D"
"20193","04216821","1","0","1","170","D","06","D","100","D"
"20193","04216981","10","0","1","100","D","13","D","100","D"
"20193","04216981","11","0","1","170","D","13","D","100","D"
"20193","04216981","12","0","1","150","D","13","D","500","D"
"20193","04216981","13","0","1","150","D","13","D","540","D"
"20193","04216981","14","0","1","160","D","06","D","100","D"
"20193","04216991","11","0","1","150","D","05","D","40","D"
"20193","04217001","12","0","1","170","D","05","D","100","D"
"20193","04217001","13","0","1","150","D","04","D","6970","D"
"20193","04217001","14","0","1","150","D","05","D","2290","D"
"20193","04217001","15","0","1","150","D","06","D","5300","D"
"20193","04217031","3","0","1","150","D","13","D","250","D"
"20193","04217041","2","0","1","140","D","06","D","100","D"
"20193","04217041","3","0","1","160","D","06","D","150","D"
"20193","04217051","3","0","1","150","D","13","D","100","D"
"20193","04217061","6","0","1","140","D","06","D","200","D"
"20193","04217071","7","0","1","140","D","05","D","100","D"
"20193","04217071","8","0","1","140","D","13","D","10","D"
"20193","04217071","9","0","1","160","D","13","D","8","D"
"20193","04217111","4","0","1","170","D","05","D","40","D"
"20193","04217111","5","0","1","130","D","13","D","12","D"
"20193","04217241","2","0","1","150","D","13","D","5","D"
"20193","04217254","5","0","1","160","D","04","D","20","D"
"20193","04217311","7","0","1","170","D","06","D","1000","D"
"20193","04217311","8","0","1","150","D","13","D","1139","D"
"20193","04217451","7","0","1","170","D","13","D","50","D"
"20193","04217451","8","0","1","150","D","13","D","100","D"
"20193","04217451","9","0","1","150","D","13","D","1600","D"
"20193","04217461","2","0","1","160","D","13","D","224","F"
"20193","04217491","3","0","1","150","D","13","D","400","D"
"20193","04217491","4","0","1","160","D","13","D","25","D"
"20193","04217511","4","0","1","170","D","06","D","50","D"
"20193","04217511","5","0","1","170","D","04","D","40","D"
"20193","04217511","6","0","1","170","D","05","D","100","D"
"20193","04217511","7","0","1","170","D","06","D","35","D"
"20193","04217511","8","0","1","150","D","13","D","500","D"
"20193","04217511","9","0","1","150","D","13","D","700","D"
"20193","04217541","1","0","1","160","D","06","D","4000","D"
"20193","04217561","6","0","1","150","D","06","D","100","D"
"20193","04217561","7","0","1","160","D","06","D","20","D"
"20193","04217571","7","0","1","170","D","06","D","100","D"
"20193","04217571","8","0","1","170","D","04","D","100","D"
"20193","04217571","9","0","1","150","D","13","D","750","D"
"20193","04217571","10","0","1","160","D","13","D","100","D"
"20193","04217611","1","0","1","150","D","13","D","30","D"
"20193","04217701","7","0","1","150","D","13","D","30","D"
"20193","04217751","2","0","1","150","D","13","D","160","D"
"20193","04217771","3","0","1","170","D","06","D","600","D"
"20193","04217841","2","0","1","110","D","13","D","725","D"
"20193","04217841","3","0","1","160","D","13","D","14","D"
"20193","04217881","2","0","1","150","D","06","D","5","D"
"20193","04218011","14","0","1","150","D","13","D","500","D"
"20193","04218011","15","0","1","150","D","05","D","40","D"
"20193","04218011","16","0","1","160","D","13","D","60","D"
"20193","04218041","1","0","1","130","D","06","D","100","D"
"20193","04218081","3","0","1","170","D","06","D","200","D"
"20193","04218091","2","0","1","100","D","05","D","1500","D"
"20193","04218091","3","0","1","100","D","06","D","1500","D"
"20193","04218131","5","0","1","170","D","06","D","100","D"
"20193","04218131","6","0","1","170","D","05","D","100","D"
"20193","04218131","7","0","1","170","D","13","D","800","D"
"20193","04218131","8","0","1","150","D","04","D","100","D"
"20193","04218131","9","0","1","150","D","05","D","50","D"
"20193","04218131","10","0","1","150","D","06","D","100","D"
"20193","04218201","3","0","1","150","D","13","D","299","F"
"20193","04218221","3","0","1","170","D","04","D","50","D"
"20193","04218221","4","0","1","170","D","05","D","100","D"
"20193","04218221","5","0","1","170","D","06","D","300","D"
"20193","04218221","6","0","1","150","D","13","D","30","D"
"20193","04218221","7","0","1","160","D","04","D","20","D"
"20193","04218231","2","0","1","130","D","04","D","250","D"
"20193","04218231","3","0","1","150","D","04","D","400","D"
"20193","04218231","4","0","1","150","D","05","D","400","D"
"20193","04218231","5","0","1","150","D","06","D","200","D"
"20193","04218231","6","0","1","160","D","04","D","50","D"
"20193","04218231","7","0","1","160","D","05","D","75","D"
"20193","04218231","8","0","1","160","D","06","D","50","D"
"20193","04218281","3","0","1","150","D","13","D","300","D"
"20193","04218351","11","0","1","100","D","06","D","30","D"
"20193","04218351","12","0","1","170","D","06","D","40","D"
"20193","04218351","13","0","1","170","D","06","D","16","D"
"20193","04218351","14","0","1","170","D","06","D","60","D"
"20193","04218441","4","0","1","100","D","13","D","200","D"
"20193","04218451","2","0","1","170","D","06","D","50","D"
"20193","04218451","3","0","1","150","D","13","D","40","D"
"20193","04218461","2","0","1","150","D","13","D","322","F"
"20193","04218481","6","0","1","170","D","06","D","200","D"
"20193","04218511","1","0","1","160","D","04","D","20","D"
"20193","04218521","1","0","1","150","D","13","D","180","D"
"20193","04218541","4","0","1","150","D","13","D","30","D"
"20193","04218661","1","0","1","150","D","06","D","50","D"
"20193","04218681","20","0","1","100","D","06","D","320","D"
"20193","04218701","11","0","1","170","D","05","D","900","D"
"20193","04218701","12","0","1","140","D","05","D","100","D"
"20193","04218701","13","0","1","150","D","06","D","300","D"
"20193","04218771","5","0","1","160","D","13","D","20","D"
"20193","04218891","3","0","1","150","D","04","D","125","D"
"20193","04218891","4","0","1","150","D","05","D","125","D"
"20193","04218891","5","0","1","150","D","13","D","130","D"
"20193","04218901","8","0","1","150","D","13","D","20","D"
"20193","04219111","7","0","1","160","D","13","D","5","D"
"20193","04219111","8","0","1","160","D","13","D","15","D"
"20193","04219151","6","0","1","170","D","04","D","40","D"
"20193","04219151","7","0","1","170","D","06","D","100","D"
"20193","04219151","8","0","1","150","D","13","D","300","D"
"20193","04219221","7","0","1","170","D","04","D","100","D"
"20193","04219221","8","0","1","170","D","05","D","100","D"
"20193","04219221","9","0","1","150","D","13","D","200","D"
"20193","04219231","4","0","1","110","D","13","D","659","D"
"20193","04219304","3","0","1","150","D","13","D","15","D"
"20193","04219331","4","0","1","110","D","13","D","400","D"
"20193","04219351","22","0","1","170","D","06","D","100","D"
"20193","04219361","4","0","1","160","D","06","D","50","D"
"20193","04219371","17","0","1","170","D","04","D","100","D"
"20193","04219371","18","0","1","170","D","05","D","500","D"
"20193","04219371","19","0","1","170","D","06","D","200","D"
"20193","04219391","6","0","1","170","D","06","D","1000","D"
"20193","04219432","1","0","1","150","D","13","D","40","D"
"20193","04219491","2","0","1","170","D","06","D","100","D"
"20193","04219491","3","0","1","170","D","06","D","100","D"
"20193","04219502","5","0","1","170","D","13","D","200","D"
"20193","04219571","4","0","1","170","D","04","D","275","D"
"20193","04219571","5","0","1","170","D","05","D","275","D"
"20193","04219571","6","0","1","170","D","06","D","275","D"
"20193","04219571","7","0","1","170","D","06","D","675","D"
"20193","04219631","8","0","1","170","D","05","D","200","D"
"20193","04219631","9","0","1","160","D","05","D","20","D"
"20193","04219691","2","0","1","150","D","13","D","60","D"
"20193","04219751","7","0","1","170","D","05","D","20","D"
"20193","04219751","8","0","1","150","D","13","D","30","D"
"20193","04219821","4","0","1","150","D","13","D","80","D"
"20193","04219861","7","0","1","170","D","13","D","5","D"
"20193","04219861","8","0","1","160","D","04","D","50","D"
"20193","04219861","9","0","1","160","D","05","D","20","D"
"20193","04219961","4","0","1","150","D","13","D","20","D"
"20193","04220031","8","0","1","170","D","05","D","200","D"
"20193","04220031","9","0","1","160","D","13","D","100","D"
"20193","04220051","17","0","1","160","D","13","D","38","D"
"20193","04220081","4","0","1","170","D","05","D","200","D"
"20193","04220081","5","0","1","150","D","13","D","100","D"
"20193","04220081","6","0","1","150","D","13","D","50","D"
"20193","04220271","6","0","1","160","D","06","D","300","D"
"20193","04220281","6","0","1","170","D","05","D","100","D"
"20193","04220281","7","0","1","150","D","13","D","550","D"
"20193","04220281","8","0","1","160","D","13","D","39","D"
"20193","04220311","4","0","1","170","D","04","D","2000","D"
"20193","04220311","5","0","1","170","D","13","D","20","D"
"20193","04220311","6","0","1","160","D","13","D","60","D"
"20193","04220371","5","0","1","160","D","06","D","50","D"
"20193","04220401","11","0","1","170","D","13","D","100","D"
"20193","04220401","12","0","1","160","D","13","D","20","D"
"20193","04220461","6","0","1","170","D","13","D","60","D"
"20193","04220461","7","0","1","150","D","13","D","800","D"
"20193","04220461","8","0","1","160","D","13","D","150","D"
"20193","04220561","3","0","1","150","D","13","D","400","D"
"20193","04220661","4","0","1","160","D","06","D","55","D"
"20193","04220721","8","0","1","170","D","04","D","150","D"
"20193","04220721","9","0","1","170","D","05","D","100","D"
"20193","04220721","10","0","1","170","D","06","D","100","D"
"20193","04220721","11","0","1","160","D","05","D","50","D"
"20193","04220721","12","0","1","160","D","06","D","100","D"
"20193","04220751","4","0","1","160","D","06","D","350","D"
"20193","04220761","5","0","1","130","D","13","D","50","D"
"20193","04220771","7","0","1","150","D","13","D","180","D"
"20193","04220791","6","0","1","150","D","13","D","100","D"
"20193","04220791","7","0","1","160","D","04","D","500","D"
"20193","04220821","1","0","1","170","D","06","D","200","D"
"20193","04220841","2","0","1","170","D","13","D","50","D"
"20193","04220841","3","0","1","130","D","13","D","5","D"
"20193","04220841","4","0","1","140","D","13","D","10","D"
"20193","04220841","5","0","1","160","D","13","D","8","D"
"20193","04220881","1","0","1","160","D","04","D","100","D"
"20193","04220971","2","0","1","160","D","13","D","10","D"
"20193","04220981","1","0","1","100","D","05","D","10000","D"
"20193","04220991","12","0","1","170","D","13","D","50","D"
"20193","04220991","13","0","1","160","D","13","D","50","D"
"20193","04220991","14","0","1","150","D","06","D","2000","D"
"20193","04221011","5","0","1","170","D","13","D","50","D"
"20193","04221011","6","0","1","150","D","13","D","100","D"
"20193","04221071","23","0","1","170","D","04","D","400","D"
"20193","04221071","24","0","1","170","D","04","D","20","D"
"20193","04221071","25","0","1","150","D","13","D","125","D"
"20193","04221071","26","0","1","160","D","05","D","30","D"
"20193","04221071","27","0","1","160","D","05","D","30","D"
"20193","04221071","28","0","1","160","D","04","D","30","D"
"20193","04221091","8","0","1","160","D","05","D","5","D"
"20193","04221171","1","0","1","110","D","13","D","800","D"
"20193","04221181","2","0","1","160","D","13","D","3500","D"
"20193","04221201","2","0","1","160","D","13","D","100","D"
"20193","04221301","1","0","1","150","D","13","D","250","D"
"20193","04221351","14","0","1","170","D","06","D","300","D"
"20193","04221351","15","0","1","130","D","13","D","10","D"
"20193","04221381","7","0","1","170","D","04","D","50","D"
"20193","04221381","8","0","1","170","D","05","D","50","D"
"20193","04221381","9","0","1","170","D","06","D","100","D"
"20193","04221381","10","0","1","170","D","06","D","250","D"
"20193","04221381","11","0","1","160","D","04","D","50","D"
"20193","04221381","12","0","1","160","D","04","D","22","D"
"20193","04221381","13","0","1","160","D","06","D","11","D"
"20193","04221381","14","0","1","160","D","04","D","39","D"
"20193","04221381","15","0","1","160","D","04","D","25","D"
"20193","04221381","16","0","1","160","D","04","D","25","D"
"20193","04221381","17","0","1","160","D","04","D","35","D"
"20193","04221381","18","0","1","160","D","04","D","25","D"
"20193","04221381","19","0","1","160","D","04","D","25","D"
"20193","04221381","20","0","1","160","D","05","D","25","D"
"20193","04221381","21","0","1","160","D","05","D","40","D"
"20193","04221381","22","0","1","160","D","05","D","30","D"
"20193","04221381","23","0","1","160","D","05","D","30","D"
"20193","04221381","24","0","1","160","D","05","D","30","D"
"20193","04221381","25","0","1","160","D","06","D","11","D"
"20193","04221381","26","0","1","160","D","06","D","50","D"
"20193","04221381","27","0","1","160","D","06","D","20","D"
"20193","04221381","28","0","1","160","D","06","D","76","D"
"20193","04221391","5","0","1","170","D","05","D","150","D"
"20193","04221521","1","0","1","150","D","13","D","322","F"
"20193","04221541","4","0","1","130","D","13","D","15","D"
"20193","04221541","5","0","1","130","D","13","D","10","D"
"20193","04221541","6","0","1","160","D","13","D","600","D"
"20193","04221571","2","0","1","170","D","05","D","250","D"
"20193","04221661","8","0","1","170","D","04","D","550","D"
"20193","04221661","9","0","1","170","D","06","D","50","D"
"20193","04221661","10","0","1","150","D","13","D","20","D"
"20193","04221671","5","0","1","160","D","04","D","150","D"
"20193","04221671","6","0","1","160","D","06","D","300","D"
"20193","04221681","3","0","1","170","D","04","D","300","D"
"20193","04221681","4","0","1","170","D","06","D","200","D"
"20193","04221841","15","0","1","150","D","04","D","335","D"
"20193","04221841","16","0","1","150","D","05","D","630","D"
"20193","04221841","17","0","1","150","D","06","D","425","D"
"20193","04221851","7","0","1","150","D","13","D","130","D"
"20193","04221851","8","0","1","160","D","06","D","6","D"
"20193","04221931","7","0","1","170","D","04","D","200","D"
"20193","04221961","4","0","1","110","D","13","D","500","D"
"20193","04221971","8","0","1","170","D","05","D","30","D"
"20193","04222011","7","0","1","150","D","13","D","1320","D"
"20193","04222031","2","0","1","170","D","06","D","50","D"
"20193","04222031","3","0","1","150","D","13","D","100","D"
"20193","04222031","4","0","1","150","D","06","D","100","D"
"20193","04222031","5","0","1","160","D","05","D","200","D"
"20193","04222131","11","0","1","170","D","04","D","18","D"
"20193","04222131","12","0","1","170","D","05","D","115","D"
"20193","04222131","13","0","1","150","D","13","D","250","D"
"20193","04222151","4","0","1","170","D","06","D","200","D"
"20193","04222151","5","0","1","150","D","13","D","400","D"
"20193","04222181","2","0","1","170","D","13","D","2","D"
"20193","04222181","3","0","1","150","D","13","D","13","D"
"20193","04222194","3","0","1","110","D","13","D","330","D"
"20193","04222221","5","0","1","150","D","13","D","80","D"
"20193","04222311","1","0","1","170","D","06","D","25","D"
"20193","04222361","5","0","1","160","D","06","D","2","D"
"20193","04222391","3","0","1","170","D","04","D","265","F"
"20193","04222391","4","0","1","150","D","13","D","30","D"
"20193","04222411","2","0","1","150","D","13","D","100","D"
"20193","04222461","1","0","1","150","D","13","D","136","F"
"20193","04222481","6","0","1","100","D","04","D","1000","D"
"20193","04222511","2","0","1","150","D","05","D","20","D"
"20193","04222511","3","0","1","150","D","06","D","20","D"
"20193","04222551","8","0","1","150","D","13","D","20","D"
"20193","04222561","2","0","1","160","D","06","D","20","D"
"20193","04222691","13","0","1","170","D","06","D","15000","D"
"20193","04222721","3","0","1","150","D","13","D","400","D"
"20193","04222741","3","0","1","150","D","13","D","200","D"
"20193","04222751","4","0","1","150","D","13","D","80","D"
"20193","04222841","5","0","1","150","D","13","D","240","D"
"20193","04222941","20","0","1","170","D","05","D","300","D"
"20193","04222951","7","0","1","150","D","13","D","900","D"
"20193","04222961","1","0","1","150","D","13","D","16","D"
"20193","04222981","2","0","1","160","D","13","D","400","D"
"20193","04223021","10","0","1","150","D","05","D","250","D"
"20193","04223021","11","0","1","150","D","13","D","20","D"
"20193","04223031","6","0","1","170","D","06","D","10","D"
"20193","04223051","2","0","1","150","D","13","D","50","D"
"20193","04223081","19","0","1","100","D","06","D","100","D"
"20193","04223081","20","0","1","170","D","06","D","100","D"
"20193","04223081","21","0","1","170","D","04","D","27","D"
"20193","04223081","22","0","1","150","D","13","D","50","D"
"20193","04223151","5","0","1","170","D","06","D","150","D"
"20193","04223151","6","0","1","150","D","13","D","100","D"
"20193","04223191","5","0","1","150","D","13","D","740","D"
"20193","04223251","1","0","1","150","D","13","D","300","D"
"20193","04223271","4","0","1","150","D","13","D","50","D"
"20193","04223281","5","0","1","100","D","13","D","300","D"
"20193","04223281","6","0","1","110","D","13","D","2000","D"
"20193","04223281","7","0","1","120","D","13","D","750","D"
"20193","04223311","6","0","1","170","D","13","D","200","D"
"20193","04223311","7","0","1","150","D","13","D","100","D"
"20193","04223341","2","0","1","150","D","13","D","280","D"
"20193","04223341","3","0","1","160","D","13","D","50","D"
"20193","04223381","19","0","1","170","D","13","D","200","D"
"20193","04223381","20","0","1","150","D","06","D","100","D"
"20193","04223422","9","0","1","150","D","06","D","500","D"
"20193","04223422","10","0","1","150","D","05","D","150","D"
"20193","04223471","5","0","1","140","D","05","D","1000","D"
"20193","04223481","3","0","1","170","D","05","D","50","D"
"20193","04223511","1","0","1","140","D","06","D","100","D"
"20193","04223511","2","0","1","160","D","06","D","50","D"
"20193","04223521","6","0","1","170","D","04","D","40","D"
"20193","04223521","7","0","1","100","D","06","D","60","D"
"20193","04223521","8","0","1","150","D","13","D","300","D"
"20193","04223521","9","0","1","150","D","13","D","300","D"
"20193","04223561","4","0","1","150","D","13","D","64","D"
"20193","04223631","19","0","1","170","D","13","D","1000","D"
"20193","04223701","2","0","1","130","D","06","D","50","D"
"20193","04223701","3","0","1","160","D","05","D","40","D"
"20193","04223721","18","0","1","140","D","06","D","25","D"
"20193","04223721","19","0","1","140","D","05","D","78","D"
"20193","04223721","20","0","1","150","D","13","D","50","D"
"20193","04223721","21","0","1","150","D","13","D","410","D"
"20193","04223721","22","0","1","160","D","06","D","50","D"
"20193","04223721","23","0","1","160","D","13","D","10","D"
"20193","04223721","24","0","1","160","D","13","D","15","D"
"20193","04223731","10","0","1","170","D","06","D","75","D"
"20193","04223801","26","0","1","170","D","05","D","50","D"
"20193","04223801","27","0","1","170","D","06","D","50","D"
"20193","04223801","28","0","1","170","D","06","D","70","D"
"20193","04223801","29","0","1","150","D","13","D","40","D"
"20193","04223821","1","0","1","160","D","05","D","1000","D"
"20193","04223861","3","0","1","150","D","13","D","250","D"
"20193","04223891","10","0","1","140","D","06","D","103","D"
"20193","04223891","11","0","1","160","D","13","D","10","D"
"20193","04223941","8","0","1","150","D","13","D","100","D"
"20193","04224001","4","0","1","100","D","05","D","80","D"
"20193","04224001","5","0","1","150","D","13","D","30","D"
"20193","04224031","10","0","1","150","D","06","D","200","D"
"20193","04224031","11","0","1","150","D","05","D","200","D"
"20193","04224041","2","0","1","150","D","13","D","150","D"
"20193","04224071","1","0","1","160","D","13","D","200","D"
"20193","04224081","12","0","1","150","D","13","D","400","D"
"20193","04224101","6","0","1","160","D","05","D","500","D"
"20193","04224131","3","0","1","160","D","13","D","20","D"
"20193","04224161","8","0","1","150","D","13","D","10","D"
"20193","04224201","2","0","1","160","D","06","D","700","D"
"20193","04224211","3","0","1","170","D","13","D","350","D"
"20193","04224251","6","0","1","170","D","04","D","40","D"
"20193","04224261","1","0","1","150","D","13","D","30","D"
"20193","04224301","2","0","1","100","D","05","D","2000","D"
"20193","04224301","3","0","1","150","D","13","D","30","D"
"20193","04224301","4","0","1","150","D","13","D","30","D"
"20193","04224311","9","0","1","170","D","04","D","25","D"
"20193","04224311","10","0","1","140","D","05","D","15","D"
"20193","04224311","11","0","1","140","D","06","D","10","D"
"20193","04224391","2","0","1","160","D","13","D","30","D"
"20193","04224431","3","0","1","160","D","05","D","400","D"
"20193","04224481","1","0","1","110","D","13","D","100","D"
"20193","04224611","7","0","1","170","D","05","D","200","D"
"20193","04224611","8","0","1","170","D","13","D","100","D"
"20193","04224611","9","0","1","170","D","13","D","100","D"
"20193","04224611","10","0","1","150","D","13","D","160","D"
"20193","04224731","3","0","1","150","D","13","D","70","D"
"20193","04224791","4","0","1","150","D","13","D","25","D"
"20193","04224791","5","0","1","160","D","06","D","100","D"
"20193","04224911","2","0","1","150","D","13","D","400","D"
"20193","04224931","3","0","1","170","D","06","D","100","D"
"20193","04224951","3","0","1","150","D","05","D","1000","D"
"20193","04224951","4","0","1","160","D","04","D","75","D"
"20193","04224951","5","0","1","160","D","04","D","200","D"
"20193","04224951","6","0","1","160","D","04","D","500","D"
"20193","04224951","7","0","1","160","D","04","D","100","D"
"20193","04224951","8","0","1","160","D","04","D","200","D"
"20193","04224951","9","0","1","160","D","04","D","100","D"
"20193","04224951","10","0","1","160","D","04","D","100","D"
"20193","04224951","11","0","1","160","D","04","D","200","D"
"20193","04224951","12","0","1","160","D","05","D","500","D"
"20193","04224951","13","0","1","160","D","05","D","100","D"
"20193","04224951","14","0","1","160","D","05","D","125","D"
"20193","04224951","15","0","1","160","D","05","D","100","D"
"20193","04224951","16","0","1","160","D","05","D","100","D"
"20193","04224951","17","0","1","160","D","05","D","100","D"
"20193","04224951","18","0","1","160","D","05","D","100","D"
"20193","04224951","19","0","1","160","D","05","D","100","D"
"20193","04224951","20","0","1","160","D","05","D","100","D"
"20193","04224951","21","0","1","160","D","05","D","100","D"
"20193","04224951","22","0","1","160","D","05","D","100","D"
"20193","04224951","23","0","1","160","D","06","D","100","D"
"20193","04224951","24","0","1","160","D","06","D","100","D"
"20193","04224951","25","0","1","160","D","06","D","175","D"
"20193","04224951","26","0","1","160","D","06","D","100","D"
"20193","04224951","27","0","1","140","D","05","D","200","D"
"20193","04224981","11","0","1","160","D","05","D","2400","D"
"20193","04224981","12","0","1","150","D","13","D","1000","D"
"20193","04224981","13","0","1","160","D","05","D","750","D"
"20193","04225051","13","0","1","170","D","06","D","150","D"
"20193","04225051","14","0","1","150","D","13","D","50","D"
"20193","04225061","4","0","1","150","D","13","D","400","D"
"20193","04225111","13","0","1","160","D","05","D","125","D"
"20193","04225141","1","0","1","110","D","13","D","240","D"
"20193","04225191","5","0","1","100","D","05","D","200","D"
"20193","04225191","6","0","1","160","D","13","D","20","D"
"20193","04225231","8","0","1","140","D","05","D","500","D"
"20193","04225231","9","0","1","160","D","13","D","2000","D"
"20193","04225321","7","0","1","170","D","05","D","200","D"
"20193","04225321","8","0","1","150","D","13","D","200","D"
"20193","04225371","2","0","1","140","D","13","D","3","D"
"20193","04225441","8","0","1","150","D","13","D","160","D"
"20193","04225441","9","0","1","160","D","04","D","650","D"
"20193","04225463","16","0","1","170","D","13","D","20","D"
"20193","04225551","4","0","1","170","D","05","D","80","D"
"20193","04225571","8","0","1","100","D","07","D","200","D"
"20193","04225571","9","0","1","170","D","05","D","400","D"
"20193","04225571","10","0","1","130","D","06","D","100","D"
"20193","04225571","11","0","1","160","D","06","D","300","D"
"20193","04225631","11","0","1","150","D","13","D","100","D"
"20193","04225631","12","0","1","160","D","13","D","38","D"
"20193","04225641","4","0","1","160","D","07","D","25","D"
"20193","04225651","2","0","1","150","D","13","D","30","D"
"20193","04225701","4","0","1","170","D","07","D","25","D"
"20193","04225801","9","0","1","170","D","07","D","45","D"
"20193","04225811","12","0","1","150","D","13","D","900","D"
"20193","04226021","4","0","1","150","D","13","D","100","D"
"20193","04226051","9","0","1","150","D","13","D","550","D"
"20193","04226082","8","0","1","170","D","05","D","100","D"
"20193","04226082","9","0","1","170","D","06","D","100","D"
"20193","04226082","10","0","1","170","D","07","D","100","D"
"20193","04226082","11","0","1","110","D","05","D","550","D"
"20193","04226082","12","0","1","110","D","06","D","550","D"
"20193","04226082","13","0","1","110","D","07","D","550","D"
"20193","04226161","2","0","1","150","D","13","D","100","D"
"20193","04226171","10","0","1","150","D","13","D","300","D"
"20193","04226203","1","0","1","160","D","07","D","1000","D"
"20193","04226221","6","0","1","170","D","06","D","20","D"
"20193","04226371","7","0","1","170","D","06","D","100","D"
"20193","04226371","8","0","1","170","D","07","D","200","D"
"20193","04226371","9","0","1","150","D","05","D","5","D"
"20193","04226441","2","0","1","160","D","13","D","50","D"
"20193","04226451","5","0","1","170","D","07","D","400","D"
"20193","04226521","3","0","1","150","D","13","D","400","D"
"20193","04226521","4","0","1","160","D","13","D","50","D"
"20193","04226561","1","0","1","160","D","07","D","15","D"
"20193","04226561","2","0","1","160","D","07","D","15","D"
"20193","04226561","3","0","1","160","D","07","D","15","D"
"20193","04226561","4","0","1","150","D","13","D","24","D"
"20193","04226581","4","0","1","100","D","13","D","400","D"
"20193","04226581","5","0","1","150","D","13","D","400","D"
"20193","04226641","1","0","1","150","D","13","D","50","D"
"20193","04226891","9","0","1","100","D","06","D","100","D"
"20193","04226891","10","0","1","170","D","13","D","15","D"
"20193","04226891","11","0","1","150","D","13","D","250","D"
"20193","04226891","12","0","1","160","D","06","D","30","D"
"20193","04226901","4","0","1","170","D","05","D","30","D"
"20193","04226901","5","0","1","160","D","05","D","40","D"
"20193","04226901","6","0","1","160","D","06","D","140","D"
"20193","04226901","7","0","1","160","D","07","D","40","D"
"20193","04226911","1","0","1","170","D","05","D","20","D"
"20193","04226911","2","0","1","110","D","13","D","350","D"
"20193","04226951","1","0","1","170","D","07","D","50","D"
"20193","04226951","2","0","1","170","D","05","D","35","D"
"20193","04226951","3","0","1","170","D","05","D","100","D"
"20193","04227041","1","0","1","160","D","13","D","7","D"
"20193","04227061","2","0","1","150","D","13","D","120","D"
"20193","04227101","3","0","1","170","D","13","D","500","D"
"20193","04227131","5","0","1","130","D","13","D","100","D"
"20193","04227161","11","0","1","170","D","05","D","400","D"
"20193","04227161","12","0","1","140","D","13","D","20","D"
"20193","04227201","8","0","1","170","D","07","D","40","D"
"20193","04227271","3","0","1","150","D","13","D","25","D"
"20193","04227281","2","0","1","150","D","06","D","125","D"
"20193","04227281","3","0","1","150","D","13","D","20","D"
"20193","04227331","8","0","1","150","D","13","D","500","D"
"20193","04227361","9","0","1","150","D","07","D","3000","D"
"20193","04227371","1","0","1","150","D","13","D","50","D"
"20193","04227481","6","0","1","100","D","13","D","50","D"
"20193","04227481","7","0","1","170","D","07","D","1000","D"
"20193","04227481","8","0","1","160","D","13","D","15","D"
"20193","04227481","9","0","1","160","D","13","D","20","D"
"20193","04227521","1","0","1","160","D","07","D","25","D"
"20193","04227711","3","0","1","110","D","13","D","1571","D"
"20193","04227731","1","0","1","150","D","13","D","299","F"
"20193","04227761","2","0","1","150","D","13","D","80","D"
"20193","04227781","14","0","1","150","D","13","D","1000","D"
"20193","04227801","1","0","1","160","D","13","D","10","D"
"20193","04227811","7","0","1","150","D","13","D","400","D"
"20193","04227831","4","0","1","170","D","05","D","5","D"
"20193","04227851","2","0","1","170","D","07","D","200","D"
"20193","04227851","3","0","1","150","D","13","D","1200","D"
"20193","04227871","2","0","1","150","D","13","D","200","D"
"20193","04227881","14","0","1","170","D","07","D","150","D"
"20193","04227881","15","0","1","170","D","06","D","200","D"
"20193","04227881","16","0","1","170","D","06","D","150","D"
"20193","04227881","17","0","1","170","D","06","D","50","D"
"20193","04227881","18","0","1","170","D","07","D","1000","D"
"20193","04227881","19","0","1","150","D","13","D","60","D"
"20193","04227901","9","0","1","150","D","05","D","1000","D"
"20193","04227901","10","0","1","150","D","06","D","500","D"
"20193","04227901","11","0","1","150","D","07","D","500","D"
"20193","04227941","9","0","1","100","D","05","D","1500","D"
"20193","04227941","10","0","1","170","D","05","D","1000","D"
"20193","04227941","11","0","1","170","D","06","D","100","D"
"20193","04227941","12","0","1","140","D","13","D","100","D"
"20193","04227941","13","0","1","160","D","13","D","150","D"
"20193","04227991","6","0","1","140","D","13","D","10","D"
"20193","04228021","2","0","1","150","D","13","D","250","D"
"20193","04228051","1","0","1","150","D","13","D","25","D"
"20193","04228091","5","0","1","170","D","05","D","500","D"
"20193","04228111","3","0","1","150","D","13","D","20","D"
"20193","04228131","3","0","1","150","D","13","D","75","D"
"20193","04228191","3","0","1","110","D","13","D","3000","D"
