"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20191","04073601","4","0","1","490","D","1","D","10","D","118","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04073601","5","0","1","490","D","1","D","11","D","118","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04073601","6","0","1","490","D","1","D","12","D","118","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04073661","2","0","1","470","D","1","D","12","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04074381","6","0","1","450","D","1","D","12","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04074571","5","0","1","450","D","1","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04074741","15","0","1","450","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04076041","15","0","1","480","D","1","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04076221","6","0","1","450","D","1","D","11","D","50","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04076764","15","0","1","450","D","2","D","11","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04077084","16","0","1","450","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04077731","10","0","1","450","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04079251","8","0","1","470","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04079321","11","0","1","450","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04090541","2","0","1","460","D","1","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04091561","2","0","1","450","D","1","D","11","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04091721","1","0","1","450","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04092151","5","0","1","460","D","1","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04092341","19","0","1","470","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04092571","5","0","1","470","D","1","D","12","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04092871","13","0","1","450","D","1","D","01","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04093241","19","0","1","450","D","1","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04095051","2","0","1","450","D","1","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04095251","13","0","1","460","D","2","D","11","D","73","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04095641","9","0","1","450","D","1","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04095981","10","0","1","450","D","1","D","12","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04096321","3","0","1","450","D","1","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04096351","2","0","1","470","D","1","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04097261","7","0","1","470","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04097261","8","0","1","470","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04098451","6","0","1","450","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04098781","2","0","1","450","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04099031","10","0","1","460","D","1","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04100541","2","0","1","450","D","1","D","12","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04100821","4","0","1","480","D","1","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04100991","7","0","1","470","D","1","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101204","7","0","1","500","D","1","D","12","D","","H","500","D","450","D","","A","","A","","A","","A","","A","","A","","A"
"20191","04101204","7","1","1","450","D","1","D","12","D","5","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101361","1","0","1","500","D","1","D","12","D","","H","480","D","460","D","","A","","A","","A","","A","","A","","A","","A"
"20191","04101361","1","1","1","480","D","1","D","12","D","25","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101361","1","2","1","460","D","1","D","12","D","25","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101391","4","0","1","470","D","1","D","01","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101681","4","0","1","450","D","1","D","12","D","162","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101681","5","0","1","450","D","1","D","01","D","162","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101771","5","0","1","450","D","1","D","01","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04101884","5","0","1","470","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04102261","7","0","1","480","D","1","D","02","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04102361","7","0","1","470","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04103221","14","0","1","450","D","1","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04103821","7","0","1","450","D","1","D","02","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04103821","8","0","1","460","D","1","D","01","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04104421","17","0","1","450","D","1","D","02","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04104631","3","0","1","460","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04104981","1","0","1","470","D","1","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04106171","5","0","1","450","D","1","D","02","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04106471","5","0","1","470","D","1","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04106501","11","0","1","460","D","1","D","01","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04106501","12","0","1","450","D","1","D","01","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04106701","5","0","1","470","D","1","D","01","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04107081","3","0","1","450","D","1","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04107111","7","0","1","490","D","1","D","12","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04107111","8","0","1","490","D","1","D","01","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04107111","9","0","1","490","D","1","D","02","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04107811","1","0","1","470","D","1","D","12","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04108434","6","0","1","450","D","1","D","01","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04108781","2","0","1","450","D","1","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110021","4","0","1","450","D","1","D","02","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110041","6","0","1","450","D","1","D","12","D","217","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110041","7","0","1","460","D","1","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110171","3","0","1","470","D","1","D","02","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110341","7","0","1","450","D","1","D","02","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110341","8","0","1","470","D","1","D","01","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110441","2","0","1","470","D","1","D","02","D","79","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110701","8","0","1","460","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110701","9","0","1","470","D","1","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110971","3","0","1","470","D","2","D","12","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110991","14","0","1","450","D","1","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04110991","15","0","1","480","D","1","D","12","D","660","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04111431","8","0","1","470","D","2","D","02","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03944104","3","0","1","470","D","1","D","02","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03944624","8","0","1","460","D","1","D","01","D","28","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03944624","9","0","2","460","D","1","D","01","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03945954","4","0","1","470","D","1","D","03","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03946264","9","0","1","460","D","1","D","03","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03946664","2","0","1","470","D","1","D","01","D","71","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03946734","2","0","1","450","D","1","D","01","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03946834","20","0","1","450","D","1","D","03","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03946834","21","0","1","470","D","1","D","03","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03947144","5","0","1","470","D","1","D","02","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03947154","7","0","1","450","D","2","D","03","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03947234","10","0","1","450","D","1","D","03","D","240","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03947884","3","0","1","470","D","1","D","03","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03948304","2","0","1","450","D","1","D","03","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03948744","7","0","1","450","D","1","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03950814","6","0","1","480","D","1","D","01","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03950814","7","0","1","480","D","1","D","02","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03950814","8","0","1","480","D","1","D","03","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03951024","4","0","1","460","D","1","D","01","D","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03951624","1","0","1","450","D","1","D","02","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03951694","2","0","1","450","D","1","D","03","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03952224","4","0","1","450","D","1","D","03","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03952554","4","0","1","470","D","1","D","02","D","48","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03952994","2","0","1","480","D","1","D","03","D","222","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","03953304","1","0","1","450","D","1","D","03","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
