"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_","MEDRPRNT","MEDR_RNT","MEDRNOUT","MEDR_OUT"
"20193","04104803","11","0","1","200","D","1","D","07","D","28","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04105173","42","0","1","410","D","1","D","06","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04105173","43","0","1","410","D","1","D","07","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04105173","44","0","1","410","D","1","D","08","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04105173","45","0","2","110","D","1","D","06","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04105483","22","0","2","420","D","1","D","06","D","81","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04105533","3","0","1","620","D","1","D","06","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04105533","4","0","1","620","D","1","D","07","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04105533","5","0","1","620","D","1","D","08","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04110553","31","0","1","200","D","1","D","08","D","630","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04110953","17","0","1","620","D","1","D","07","D","320","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04173052","28","0","1","620","D","1","D","05","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04175682","9","0","2","420","D","1","D","04","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04175682","10","0","2","620","D","1","D","04","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04175732","16","0","1","200","D","1","D","05","D","208","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04176432","7","0","2","620","D","1","D","04","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04176782","15","0","1","420","D","1","D","05","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04176912","17","0","1","620","D","1","D","04","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04179102","21","0","1","330","D","1","D","05","D","320","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04179422","14","0","1","110","D","1","D","06","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04179842","16","0","1","200","D","1","D","04","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04180262","27","0","1","410","D","1","D","05","D","84","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20193","04183262","11","0","1","110","D","1","D","07","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04183262","12","0","1","200","D","1","D","07","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04184052","15","0","1","620","D","1","D","05","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04184052","16","0","1","620","D","1","D","06","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04184052","17","0","1","620","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04184352","13","0","1","620","D","1","D","06","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04185782","29","0","1","200","D","1","D","07","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04186972","15","0","1","110","D","1","D","07","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188592","10","0","1","110","D","1","D","06","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188592","11","0","1","110","D","1","D","07","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04189502","14","0","1","420","D","1","D","06","D","176","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04189744","28","0","1","620","D","1","D","05","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04189744","29","0","1","620","D","1","D","06","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04189744","30","0","1","620","D","1","D","07","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191652","25","0","1","410","D","1","D","05","D","105","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20193","04191652","26","0","1","700","D","1","D","05","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04192022","12","0","1","410","D","1","D","07","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04192152","21","0","1","200","D","1","D","06","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04192652","7","0","2","200","D","1","D","05","D","425","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04193162","13","0","1","620","D","1","D","05","D","525","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194912","16","0","1","200","D","1","D","06","D","260","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194912","17","0","1","420","D","1","D","08","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194912","18","0","1","620","D","1","D","07","D","2864","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04195642","33","0","1","120","D","1","D","08","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04195642","34","0","1","420","D","1","D","07","D","78","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04196432","11","0","1","620","D","1","D","08","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04196612","8","0","2","420","D","1","D","06","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04200572","9","0","1","620","D","1","D","06","D","112","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202382","21","0","1","510","D","1","D","06","D","315","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202662","24","0","1","520","D","1","D","06","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202662","25","0","1","520","D","1","D","07","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202662","26","0","2","700","D","1","D","06","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202692","10","0","1","200","D","1","D","08","D","266","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04203232","13","0","1","510","D","1","D","07","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04203592","9","0","1","420","D","1","D","06","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04204202","21","0","1","110","D","1","D","08","D","52","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04204242","36","0","1","410","D","1","D","06","D","326","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04204242","37","0","1","410","D","1","D","07","D","224","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04204242","38","0","1","410","D","1","D","08","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04215341","16","0","1","110","D","1","D","04","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04215761","20","0","1","420","D","1","D","04","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216541","15","0","1","420","D","1","D","04","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216671","18","0","1","200","D","1","D","05","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216801","24","0","1","120","D","1","D","06","D","142","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04217451","20","0","1","200","D","1","D","05","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222081","10","0","1","900","D","1","D","05","D","","H","420","D","510","D","330","D","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222081","10","1","1","420","D","1","D","05","D","3026","U","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222194","9","0","1","420","D","1","D","05","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223341","16","0","1","900","D","1","D","04","D","","H","900","D","420","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223341","16","1","1","420","D","1","D","04","D","38","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223341","16","2","1","620","D","1","D","04","D","49","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04224311","20","0","1","420","D","1","D","05","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04224391","9","0","1","420","D","1","D","04","D","57","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04224571","8","0","1","620","D","1","D","04","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227041","6","0","1","620","D","1","D","07","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228441","16","0","1","620","D","1","D","07","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228701","36","0","1","120","D","1","D","07","D","73","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04229261","31","0","1","635","D","1","D","07","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20193","04229731","4","0","1","420","D","1","D","06","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04230491","10","0","1","530","D","1","D","07","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04231171","38","0","1","410","D","1","D","07","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20193","04231171","39","0","1","620","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234241","29","0","1","655","D","1","D","05","D","245","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20193","04235871","20","0","1","200","D","1","D","06","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236061","25","0","1","200","D","1","D","08","D","284","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238474","3","0","1","410","D","1","D","08","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04238474","4","0","1","410","D","1","D","07","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20193","04239331","14","0","1","200","D","1","D","08","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239812","12","0","1","120","D","1","D","08","D","243","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240201","14","0","1","200","D","1","D","08","D","48","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242464","23","0","1","620","D","1","D","06","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243631","28","0","1","530","D","2","D","06","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243631","29","0","1","530","D","2","D","07","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243631","30","0","1","530","D","2","D","08","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04246151","5","0","1","200","D","1","D","06","D","201","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04246151","6","0","1","200","D","1","D","07","D","201","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04246151","7","0","1","200","D","1","D","08","D","201","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04070694","19","0","1","620","D","1","D","09","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071054","15","0","1","620","D","1","D","07","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071054","16","0","1","620","D","1","D","08","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071054","17","0","1","620","D","1","D","09","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071434","18","0","1","110","D","1","D","08","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04073424","26","0","1","200","D","1","D","07","D","650","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074684","20","0","1","200","D","1","D","09","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04075084","18","0","1","635","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04077394","2","0","1","200","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04079934","43","0","1","635","D","1","D","08","D","128","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04092164","19","0","1","200","D","1","D","10","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093264","35","0","2","410","D","1","D","08","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04093264","36","0","2","200","D","1","D","08","D","2873","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093264","37","0","2","420","D","1","D","08","D","3026","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093514","19","0","2","200","D","1","D","08","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093924","52","0","1","530","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093954","12","0","1","110","D","1","D","08","D","1950","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093994","14","0","1","620","D","1","D","10","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04094864","14","0","2","420","D","1","D","08","D","395","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095744","18","0","1","410","D","1","D","08","D","98","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04095744","19","0","1","410","D","1","D","09","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04095744","20","0","1","330","D","1","D","08","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095744","21","0","1","330","D","1","D","09","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095744","22","0","1","330","D","1","D","10","D","87","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","25","0","1","900","D","1","D","08","D","","H","510","D","420","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","25","1","1","510","D","1","D","08","D","53","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","25","2","1","420","D","1","D","08","D","122","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","26","0","1","900","D","1","D","09","D","","H","510","D","420","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","26","1","1","510","D","1","D","09","D","54","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","26","2","1","420","D","1","D","09","D","121","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","27","0","1","900","D","1","D","10","D","","H","510","D","420","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","27","1","1","510","D","1","D","10","D","54","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096464","27","2","1","420","D","1","D","10","D","121","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04097514","7","0","2","620","D","1","D","08","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098734","14","0","1","530","D","1","D","08","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098734","15","0","1","530","D","1","D","09","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098734","16","0","1","530","D","1","D","10","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098734","17","0","2","530","D","1","D","08","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098814","10","0","1","410","D","1","D","08","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04098814","11","0","1","410","D","1","D","09","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04098974","31","0","1","200","D","1","D","10","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104364","19","0","1","120","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104364","20","0","1","410","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04104364","21","0","1","420","D","1","D","10","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104364","22","0","1","510","D","1","D","10","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04106704","19","0","1","410","D","1","D","11","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04107444","15","0","1","620","D","1","D","11","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04107444","16","0","1","620","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04107444","17","0","1","620","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04107444","18","0","1","620","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04107634","10","0","2","200","D","1","D","09","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04108864","12","0","1","620","D","1","D","11","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173183","10","0","1","200","D","1","D","07","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173183","11","0","1","200","D","1","D","08","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173183","12","0","1","200","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04174413","9","0","2","620","D","1","D","07","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","0","1","900","D","1","D","07","D","","H","900","D","620","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","1","1","200","D","1","D","07","D","99","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","2","1","330","D","1","D","07","D","298","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","3","1","410","D","1","D","07","D","82","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","4","1","420","D","1","D","07","D","178","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","5","1","510","D","1","D","07","D","64","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175293","18","6","1","620","D","1","D","07","D","29","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04175543","17","0","1","635","D","1","D","09","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04175733","26","0","1","410","D","1","D","09","D","79","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04175733","27","0","1","510","D","1","D","08","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176113","36","0","1","635","D","1","D","08","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20194","04176113","37","0","1","635","D","1","D","09","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20194","04176233","12","0","2","200","D","1","D","07","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176453","13","0","1","620","D","1","D","07","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176453","14","0","1","620","D","1","D","08","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176453","15","0","1","620","D","1","D","09","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176533","38","0","1","200","D","1","D","09","D","141","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04180013","15","0","1","120","D","1","D","08","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04182463","9","0","1","530","D","1","D","09","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04188983","13","0","1","620","D","1","D","08","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04188983","14","0","1","620","D","1","D","09","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04192753","12","0","1","420","D","1","D","08","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04193403","27","0","1","330","D","1","D","10","D","1922","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04195643","48","0","2","420","D","1","D","09","D","103","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04196443","24","0","1","420","D","1","D","10","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04197043","9","0","2","620","D","1","D","09","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04197063","67","0","1","200","D","1","D","11","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04202123","18","0","1","620","D","2","D","11","D","72","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04202963","23","0","2","410","D","1","D","09","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04203883","15","0","1","330","D","1","D","09","D","137","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04203883","16","0","1","330","D","1","D","09","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04203883","17","0","1","420","D","1","D","10","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04203883","18","0","1","530","D","1","D","11","D","424","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04204113","24","0","1","420","D","1","D","09","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04204353","33","0","1","200","D","1","D","09","D","422","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04215902","9","0","1","530","D","1","D","09","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04216542","20","0","1","610","D","1","D","09","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04217062","50","0","1","635","D","2","D","07","D","576","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04218072","20","0","1","120","D","1","D","09","D","270","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04220052","27","0","1","410","D","1","D","08","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04221082","4","0","2","620","D","1","D","07","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04221662","33","0","1","420","D","1","D","09","D","62","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04221672","15","0","1","530","D","1","D","09","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04221672","16","0","2","530","D","1","D","07","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04224202","22","0","1","635","D","2","D","07","D","576","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04227132","20","0","1","200","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","0","1","900","D","1","D","10","D","","H","900","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","1","1","110","D","1","D","10","D","44","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","2","1","120","D","1","D","10","D","31","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","3","1","200","D","1","D","10","D","255","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","4","1","330","D","1","D","10","D","87","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","5","1","410","D","1","D","10","D","49","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","6","1","420","D","1","D","10","D","57","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","7","1","510","D","1","D","10","D","25","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","8","1","620","D","1","D","10","D","19","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04227222","17","9","1","635","D","1","D","10","D","3","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04227522","10","0","1","620","D","1","D","10","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04228022","13","0","1","620","D","1","D","09","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
